card,order,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location_begin  (nl),adm.uuid_mat,Volgnummer (nl),ResourceID,brocade.id,Source Note (nl),Source Note Type,Source Note Language
e22_Items,1,mpmbr,tg:mpmbr:992_#1,Arch. 638,isad:mpm:161,10 Q 8 C,8b208aec-7483-5178-a105-f45ed2b0aa4c,p. 67-70,8b208aec-7483-5178-a105-f45ed2b0aa4c,tg:mpmbr:992_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:163_#1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,7e9ed7ea-d50d-568d-a7a9-bad73c86ceab,B.a.6,7e9ed7ea-d50d-568d-a7a9-bad73c86ceab,tg:mpmbr:163_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:982_#1,Arch. 638,isad:mpm:161,10 Q 8 C,9b909d94-c526-5039-8547-d6caa23085cb,p. 31-34,9b909d94-c526-5039-8547-d6caa23085cb,tg:mpmbr:982_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:726_#1,Arch. 89,isad:mpm:42,10 Q 2 D,d1495ba5-2a51-5f00-99fd-38ce8c0f860f,p. 329-330,d1495ba5-2a51-5f00-99fd-38ce8c0f860f,tg:mpmbr:726_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:736_#1,Arch. 89,isad:mpm:42,10 Q 2 D,2f5bef91-7a2f-5b6a-9cd3-a24806543672,p. 355-356,2f5bef91-7a2f-5b6a-9cd3-a24806543672,tg:mpmbr:736_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:440_#1,Arch. 79,isad:mpm:30,10 Q 2 G,615aa6fe-8bac-55c5-99b5-85abc2c04706,p. 209-212,615aa6fe-8bac-55c5-99b5-85abc2c04706,tg:mpmbr:440_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1190_#1,Arch. 638,isad:mpm:161,10 Q 8 C,d74776df-55e1-5dce-b21d-76e1e2454c3a,p. 740-747,d74776df-55e1-5dce-b21d-76e1e2454c3a,tg:mpmbr:1190_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:538_#1,Arch. 79,isad:mpm:31,10 Q 2 G,c3a7f618-2189-5de3-8c8a-621e93f0f1b5,p. 417-420,c3a7f618-2189-5de3-8c8a-621e93f0f1b5,tg:mpmbr:538_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:91_#1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,a5f7f9c7-c7f8-5ee9-a9bf-b48e0f301f90,C.d.2.2,a5f7f9c7-c7f8-5ee9-a9bf-b48e0f301f90,tg:mpmbr:91_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1180_#1,Arch. 638,isad:mpm:161,10 Q 8 C,117f30bc-b4cb-54bf-8baf-b9ae17fd8665,p. 702-705,117f30bc-b4cb-54bf-8baf-b9ae17fd8665,tg:mpmbr:1180_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:81_#1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,d27fa848-81c2-5977-b585-896b4d5f9e2c,A.a.2.3,d27fa848-81c2-5977-b585-896b4d5f9e2c,tg:mpmbr:81_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:528_#1,Arch. 79,isad:mpm:31,10 Q 2 G,44dd8430-e357-5fca-ac73-cb9eff0f7b3b,p. 381-384,44dd8430-e357-5fca-ac73-cb9eff0f7b3b,tg:mpmbr:528_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:215_#1,Arch. 1457,isad:mpm:343,10 R 3 B,f94e3019-942a-542f-a380-2186c626bd84,9,f94e3019-942a-542f-a380-2186c626bd84,tg:mpmbr:215_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:205_#1,Arch. 1450,isad:mpm:339,10 R 3 B,a5339d4c-eebc-586b-b204-1d283780f9e9,8,a5339d4c-eebc-586b-b204-1d283780f9e9,tg:mpmbr:205_#1,Arch. 95 bis C.f.1.2,remarks,Nederlands
e22_Items,1,mpmbr,tg:mpmbr:389_#1,Arch. 79,isad:mpm:31,10 Q 2 G,e281dd26-05a3-5a90-90e4-d5c0ef29fcf8,p. 5-8,e281dd26-05a3-5a90-90e4-d5c0ef29fcf8,tg:mpmbr:389_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:399_#1,Arch. 79,isad:mpm:31,10 Q 2 G,2c8d50d5-39e9-59d4-8651-da7364e23e7a,p. 45-48,2c8d50d5-39e9-59d4-8651-da7364e23e7a,tg:mpmbr:399_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1174_#1,Arch. 638,isad:mpm:161,10 Q 8 C,4f6f934a-dbd5-5841-91ef-09e893b04ac0,p. 672-673,4f6f934a-dbd5-5841-91ef-09e893b04ac0,tg:mpmbr:1174_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:75_#1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,349864e6-4867-5e0d-9213-6849fe1e430e,A.b.8.2,349864e6-4867-5e0d-9213-6849fe1e430e,tg:mpmbr:75_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1164_#1,Arch. 638,isad:mpm:161,10 Q 8 C,fcb354ae-4c33-5fd0-a5a8-1ad68f8e909c,p. 636-637,fcb354ae-4c33-5fd0-a5a8-1ad68f8e909c,tg:mpmbr:1164_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:65_#1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,2afaaf7c-4033-5cdf-8556-27219b2913a9,A.b.4.1,2afaaf7c-4033-5cdf-8556-27219b2913a9,tg:mpmbr:65_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1212_#1,Arch. 638,isad:mpm:161,10 Q 8 C,ccc4b4a3-913a-5778-81b7-e202431015eb,p. 822-825,ccc4b4a3-913a-5778-81b7-e202431015eb,tg:mpmbr:1212_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1202_#1,Arch. 638,isad:mpm:161,10 Q 8 C,b9c39c4f-c655-508d-9609-551419fefbdf,p. 788-791,b9c39c4f-c655-508d-9609-551419fefbdf,tg:mpmbr:1202_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:197_#1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,a34bd22e-cd99-5774-8377-8f5373234c45,B.i.7,a34bd22e-cd99-5774-8377-8f5373234c45,tg:mpmbr:197_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:187_#1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,296113db-c922-5efa-8472-911cb98fb014,B.h.4,296113db-c922-5efa-8472-911cb98fb014,tg:mpmbr:187_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:966_#1,Arch. 89,isad:mpm:42,10 Q 2 D,e7d87234-5fac-5d4a-9e42-2d4fe291c96d,p. 669-672,e7d87234-5fac-5d4a-9e42-2d4fe291c96d,tg:mpmbr:966_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:603_#1,Arch. 79,isad:mpm:31,10 Q 2 G,385de11c-7e2e-5761-b94c-aaf1b9052f90,p. 661-664,385de11c-7e2e-5761-b94c-aaf1b9052f90,tg:mpmbr:603_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:613_#1,Arch. 320,isad:mpm:99,10 Q 5 D,2ff300d9-9cb1-5f25-aa37-4c5f0f46ffbb,los stuk 3 tussen fol. 290 links-rechts,2ff300d9-9cb1-5f25-aa37-4c5f0f46ffbb,tg:mpmbr:613_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:248_#1,Arch. 78,isad:mpm:30,10 Q 2 G,81f793fe-c4cf-5364-90f3-4383c00536b3,p. 196a-196d,81f793fe-c4cf-5364-90f3-4383c00536b3,tg:mpmbr:248_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:330_#1,Arch. 78,isad:mpm:30,10 Q 2 G,765f0107-d47d-5f3d-b617-64aafcdecf93,p. 485-488,765f0107-d47d-5f3d-b617-64aafcdecf93,tg:mpmbr:330_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:258_#1,Arch. 78,isad:mpm:30,10 Q 2 G,602a1b19-f4c5-5fb6-bc07-0d2ee5c35b55,p. 239-242,602a1b19-f4c5-5fb6-bc07-0d2ee5c35b55,tg:mpmbr:258_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:320_#1,Arch. 78,isad:mpm:30,10 Q 2 G,f181594e-120d-5651-9918-e6b94d29069a,p. 439-442,f181594e-120d-5651-9918-e6b94d29069a,tg:mpmbr:320_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:565_#1,Arch. 79,isad:mpm:31,10 Q 2 G,7d8f3654-7873-5bb1-a9e1-f26c84d132e5,p. 519-522,7d8f3654-7873-5bb1-a9e1-f26c84d132e5,tg:mpmbr:565_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:575_#1,Arch. 79,isad:mpm:31,10 Q 2 G,ae573178-3dc9-5523-ac11-678cefc0d78f,p. 559-562,ae573178-3dc9-5523-ac11-678cefc0d78f,tg:mpmbr:575_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:507_#1,Arch. 79,isad:mpm:31,10 Q 2 G,ec9e879a-5ec4-5a77-9cc7-e3f48c8b8a7a,p. 299-302,ec9e879a-5ec4-5a77-9cc7-e3f48c8b8a7a,tg:mpmbr:507_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:517_#1,Arch. 79,isad:mpm:31,10 Q 2 G,c00a255f-7cf1-5fa8-a51b-39a0ed5a35c2,p. 339-342,c00a255f-7cf1-5fa8-a51b-39a0ed5a35c2,tg:mpmbr:517_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:352_#1,Arch. 78,isad:mpm:30,10 Q 2 G,67be0533-4f85-522e-90bd-6f3daadb0236,p. 573-582,67be0533-4f85-522e-90bd-6f3daadb0236,tg:mpmbr:352_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:342_#1,Arch. 78,isad:mpm:30,10 Q 2 G,323cef02-e2f9-5797-a3a7-f1d225dcef80,p. 533-536,323cef02-e2f9-5797-a3a7-f1d225dcef80,tg:mpmbr:342_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:719_#1,Arch. 89,isad:mpm:42,10 Q 2 D,5db95225-6803-5eea-866a-7473bd5997ee,p. 313-316,5db95225-6803-5eea-866a-7473bd5997ee,tg:mpmbr:719_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:661_#1,Arch. 80,isad:mpm:32,10 Q 2 G,4530e244-0669-51e5-91d2-ac123f98582e,p. 145-148,4530e244-0669-51e5-91d2-ac123f98582e,tg:mpmbr:661_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:709_#1,Arch. 89,isad:mpm:42,10 Q 2 D,1a1b31c3-e06b-5e59-bbaa-5985a356794b,p. 291-292,1a1b31c3-e06b-5e59-bbaa-5985a356794b,tg:mpmbr:709_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:671_#1,Arch. 80,isad:mpm:32,10 Q 2 G,ccea2490-158e-560d-ba22-44b0c22a726f,p. 215-216,ccea2490-158e-560d-ba22-44b0c22a726f,tg:mpmbr:671_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:914_#1,Arch. 89,isad:mpm:42,10 Q 2 D,40fe1c75-784e-594b-ae4e-c294ee65e333,p. 593-594,40fe1c75-784e-594b-ae4e-c294ee65e333,tg:mpmbr:914_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:904_#1,Arch. 89,isad:mpm:42,10 Q 2 D,7319b414-a9d3-55db-8b01-6551f29ada50,p. 559-562,7319b414-a9d3-55db-8b01-6551f29ada50,tg:mpmbr:904_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1260_#1,Arch. 363,isad:mpm:160,10 Q 5 A,a35dd2f6-9126-5d1a-88d8-f76ac2b964ff,33,a35dd2f6-9126-5d1a-88d8-f76ac2b964ff,tg:mpmbr:1260_#1,los stuk tussen opening 84,remarks,Nederlands
e22_Items,1,mpmbr,tg:mpmbr:1116_#1,Arch. 638,isad:mpm:161,10 Q 8 C,a35da9c4-c949-5af7-874c-91e564317f13,p. 458-461,a35da9c4-c949-5af7-874c-91e564317f13,tg:mpmbr:1116_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:17_#1,Arch. 915 bis,isad:mpm:46,10 R 8 D,477924af-227f-57b4-ae36-db80fc8c2af0,,477924af-227f-57b4-ae36-db80fc8c2af0,tg:mpmbr:17_#1,Arch. 899-918 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmbr,tg:mpmbr:1106_#1,Arch. 638,isad:mpm:161,10 Q 8 C,19624e5b-0b46-5367-b569-9bb5954e06e0,p. 422-425,19624e5b-0b46-5367-b569-9bb5954e06e0,tg:mpmbr:1106_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:293_#1,Arch.78,isad:mpm:30,10 Q 2 G,1958c38a-8d07-50b3-bb4e-23e51fb7309d,p.359-362,1958c38a-8d07-50b3-bb4e-23e51fb7309d,tg:mpmbr:293_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:283_#1,Arch.78,isad:mpm:30,10 Q 2 G,4151042d-d5c8-54cb-adc1-ab5d611ca625,p.319-322,4151042d-d5c8-54cb-adc1-ab5d611ca625,tg:mpmbr:283_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:958_#1,Arch. 89,isad:mpm:42,10 Q 2 D,d5c4c0b6-c4ce-57ec-9ae0-0b00eb3ffec6,p. 647-648,d5c4c0b6-c4ce-57ec-9ae0-0b00eb3ffec6,tg:mpmbr:958_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:820_#1,Arch. 89,isad:mpm:42,10 Q 2 D,2d39d151-c054-55c2-b5d1-b790fc50b1b2,p. 539-540,2d39d151-c054-55c2-b5d1-b790fc50b1b2,tg:mpmbr:820_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:948_#1,SCH HF BA 56,isad:mpm:301,15 Q 5 D,8b2ab945-301e-513a-b384-d300551cc3bc,6,8b2ab945-301e-513a-b384-d300551cc3bc,tg:mpmbr:948_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:830_#1,Arch. 89,isad:mpm:42,10 Q 2 D,daafa02c-e6b0-5a54-b54f-9cc3387a97b5,p. 15-16,daafa02c-e6b0-5a54-b54f-9cc3387a97b5,tg:mpmbr:830_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:694_#1,SCH HF BA 112,isad:mpm:301,10 Q 6 D,631b3c78-bd55-52ee-afd5-0a5ed902de8e,,631b3c78-bd55-52ee-afd5-0a5ed902de8e,tg:mpmbr:694_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:684_#1,SCH HF BA 112,isad:mpm:301,10 Q 6 D,b34c2f19-cb5b-516c-b4f3-cbc87c84e0ee,,b34c2f19-cb5b-516c-b4f3-cbc87c84e0ee,tg:mpmbr:684_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1022_#1,Arch. 638,isad:mpm:161,10 Q 8 C,eb96f534-1cc8-5ce8-9ffb-72f07dcb0b0b,p. 200-203,eb96f534-1cc8-5ce8-9ffb-72f07dcb0b0b,tg:mpmbr:1022_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1032_#1,Arch. 638,isad:mpm:161,10 Q 8 C,ec81fd90-38be-54c4-ad38-cb34bdbc4e25,p. 238-239,ec81fd90-38be-54c4-ad38-cb34bdbc4e25,tg:mpmbr:1032_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:423_#1,Arch. 79,isad:mpm:31,10 Q 2 G,16442527-008d-5752-8b9e-54089702e6ed,p. 141-144,16442527-008d-5752-8b9e-54089702e6ed,tg:mpmbr:423_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:266_#1,Arch. 78,isad:mpm:30,10 Q 2 G,bb8f039b-65be-52fc-b2e9-b55d11d71247,p. 271-274,bb8f039b-65be-52fc-b2e9-b55d11d71247,tg:mpmbr:266_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:276_#1,Arch.78,isad:mpm:30,10 Q 2 G,a058649d-8436-54ae-81c8-04c68ecff788,p.291-294,a058649d-8436-54ae-81c8-04c68ecff788,tg:mpmbr:276_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:899_#1,Arch. 89,isad:mpm:42,10 Q 2 D,91869bcd-9fe5-5be4-89e2-9c42da1e2a8b,p. 277-278,91869bcd-9fe5-5be4-89e2-9c42da1e2a8b,tg:mpmbr:899_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:100_#1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,3ac428ee-a145-5473-9e87-7ddcc863085a,C.e.2.3,3ac428ee-a145-5473-9e87-7ddcc863085a,tg:mpmbr:100_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:110_#1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,7bbe6c5d-56a6-50ce-bcc9-9079652b5947,C.g.1,7bbe6c5d-56a6-50ce-bcc9-9079652b5947,tg:mpmbr:110_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:889_#1,Arch. 89,isad:mpm:42,10 Q 2 D,ed502491-9c58-5cfd-9bc2-78f33f6e348a,p. 221-224,ed502491-9c58-5cfd-9bc2-78f33f6e348a,tg:mpmbr:889_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:755_#1,Arch. 89,isad:mpm:42,10 Q 2 D,553ad915-e72a-5e2b-beb0-adad4a2837fe,p. 399-400,553ad915-e72a-5e2b-beb0-adad4a2837fe,tg:mpmbr:755_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:745_#1,Arch. 89,isad:mpm:42,10 Q 2 D,1af72f2e-a133-52fd-808d-f61ffe3a7571,p. 377-378,1af72f2e-a133-52fd-808d-f61ffe3a7571,tg:mpmbr:745_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:737_#1,Arch. 89,isad:mpm:42,10 Q 2 D,5fec76e2-ff54-5959-b795-4d3be9e98441,p. 357-358,5fec76e2-ff54-5959-b795-4d3be9e98441,tg:mpmbr:737_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:727_#1,Arch. 89,isad:mpm:42,10 Q 2 D,c7375915-b107-5c9b-97ca-4912e3533967,p. 335-336,c7375915-b107-5c9b-97ca-4912e3533967,tg:mpmbr:727_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:983_#1,Arch. 638,isad:mpm:161,10 Q 8 C,03c298fb-59c9-58cc-aca1-6de3c6d00318,p. 35-38,03c298fb-59c9-58cc-aca1-6de3c6d00318,tg:mpmbr:983_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:162_#1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,4f0f30fa-04b7-5078-a8a2-f9154c74a5d0,B.a.4.2,4f0f30fa-04b7-5078-a8a2-f9154c74a5d0,tg:mpmbr:162_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:993_#1,Arch. 638,isad:mpm:161,10 Q 8 C,d1c5626c-3323-5e98-83da-14f354942d56,p. 71-76,d1c5626c-3323-5e98-83da-14f354942d56,tg:mpmbr:993_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:172_#1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,62d8f0e7-f67f-53a3-98b1-4b88f06df99e,B.b.5.1,62d8f0e7-f67f-53a3-98b1-4b88f06df99e,tg:mpmbr:172_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:204_#1,Arch. 1450,isad:mpm:339,10 R 3 B,df70135e-5157-55f8-97b4-336c8b9f8d9c,7,df70135e-5157-55f8-97b4-336c8b9f8d9c,tg:mpmbr:204_#1,Arch. 95 bis C.f.1.1,remarks,Nederlands
e22_Items,1,mpmbr,tg:mpmbr:214_#1,Arch. 1457,isad:mpm:343,10 R 3 B,47395aa0-6b37-5211-968c-bf37ed72db2f,8,47395aa0-6b37-5211-968c-bf37ed72db2f,tg:mpmbr:214_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:80_#1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,cc4b0ed7-ea2b-5ab5-be47-a50e018b414d,A.a.2.2,cc4b0ed7-ea2b-5ab5-be47-a50e018b414d,tg:mpmbr:80_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:529_#1,Arch. 79,isad:mpm:31,10 Q 2 G,94214827-edfc-588d-bfbe-82c9266dab9e,p. 385-388,94214827-edfc-588d-bfbe-82c9266dab9e,tg:mpmbr:529_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1181_#1,Arch. 638,isad:mpm:161,10 Q 8 C,e6a0881e-0565-5963-a364-f92890ee3ce6,p. 706-709,e6a0881e-0565-5963-a364-f92890ee3ce6,tg:mpmbr:1181_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:539_#1,Arch. 79,isad:mpm:31,10 Q 2 G,246a674f-c9a8-5849-9196-c9a5e586b681,p. 421-424,246a674f-c9a8-5849-9196-c9a5e586b681,tg:mpmbr:539_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:90_#1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,8140f1d8-9150-58fe-adad-67cc6dfca10f,C.d.2.1,8140f1d8-9150-58fe-adad-67cc6dfca10f,tg:mpmbr:90_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1191_#1,Arch. 638,isad:mpm:161,10 Q 8 C,2fde652c-91ea-5478-a30e-0a653dd13629,p. 748-751,2fde652c-91ea-5478-a30e-0a653dd13629,tg:mpmbr:1191_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:441_#1,Arch. 79,isad:mpm:30,10 Q 2 G,b19f7030-fedd-5228-bb1a-47ff0e50326b,p. 213-216,b19f7030-fedd-5228-bb1a-47ff0e50326b,tg:mpmbr:441_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1040_#1,Arch. 638,isad:mpm:161,10 Q 8 C,939cb0df-eed2-51d6-b8b1-eaadc532f7f9,p. 268-269,939cb0df-eed2-51d6-b8b1-eaadc532f7f9,tg:mpmbr:1040_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:590_#1,Arch. 79,isad:mpm:31,10 Q 2 G,ad5e4ac6-f315-5bea-9c10-fc9f7bcd760e,p. 617-620,ad5e4ac6-f315-5bea-9c10-fc9f7bcd760e,tg:mpmbr:590_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:39_#1,Arch. 322,isad:mpm:365,10 Q 5 D,b1a0173f-bc53-5bc6-ad82-12d3a4d9a654,,b1a0173f-bc53-5bc6-ad82-12d3a4d9a654,tg:mpmbr:39_#1,Los stuk 2 tussen fol. 212 links-rechts,remarks,Nederlands
e22_Items,1,mpmbr,tg:mpmbr:1138_#1,Arch. 638,isad:mpm:161,10 Q 8 C,c6cebcb3-c595-569d-94e7-0b0aa98b2bbe,p. 544-545,c6cebcb3-c595-569d-94e7-0b0aa98b2bbe,tg:mpmbr:1138_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:29_#1,Arch. 413,isad:mpm:72,10 Q 5 A,7f376a44-0e3e-5e5a-bd8e-26dddcc561df,los stuk tussen fol. 63-64,7f376a44-0e3e-5e5a-bd8e-26dddcc561df,tg:mpmbr:29_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1050_#1,Arch. 638,isad:mpm:161,10 Q 8 C,b276006c-eb10-570b-8bf3-10a9c2c4a8d3,p. 310-311,b276006c-eb10-570b-8bf3-10a9c2c4a8d3,tg:mpmbr:1050_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:580_#1,Arch. 79,isad:mpm:31,10 Q 2 G,a4947194-6f3e-5176-ad66-3af00a4b1b04,p. 579-582,a4947194-6f3e-5176-ad66-3af00a4b1b04,tg:mpmbr:580_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1128_#1,Arch. 638,isad:mpm:161,10 Q 8 C,4efd746e-3e86-5420-b0bb-dcae018177ad,p. 504-507,4efd746e-3e86-5420-b0bb-dcae018177ad,tg:mpmbr:1128_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:842_#1,Arch. 89,isad:mpm:42,10 Q 2 D,e10f5563-8371-5890-87ef-ada5968c13cd,p. 63-66,e10f5563-8371-5890-87ef-ada5968c13cd,tg:mpmbr:842_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:852_#1,Arch. 89,isad:mpm:42,10 Q 2 D,158ce634-4e93-5049-8e60-edc4a7e35c3f,p. 101-104,158ce634-4e93-5049-8e60-edc4a7e35c3f,tg:mpmbr:852_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:612_#1,Arch. 320,isad:mpm:99,10 Q 5 D,b9c67e15-e890-5d7a-80d6-3f187d56eb2c,los stuk 2 tussen fol. 290 links-rechts,b9c67e15-e890-5d7a-80d6-3f187d56eb2c,tg:mpmbr:612_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:602_#1,Arch. 79,isad:mpm:31,10 Q 2 G,ce30c4a2-f339-53b5-9fdc-ce2487c10aac,p. 657-660,ce30c4a2-f339-53b5-9fdc-ce2487c10aac,tg:mpmbr:602_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:574_#1,Arch. 79,isad:mpm:31,10 Q 2 G,27961472-b244-5ad1-b51f-6fd446dc716d,p. 555-558,27961472-b244-5ad1-b51f-6fd446dc716d,tg:mpmbr:574_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:564_#1,Arch. 79,isad:mpm:31,10 Q 2 G,05130872-801c-53ab-a400-1c551fe2bda2,p. 515-518,05130872-801c-53ab-a400-1c551fe2bda2,tg:mpmbr:564_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:321_#1,Arch. 78,isad:mpm:30,10 Q 2 G,45b9e40a-3cf7-59ba-bedd-b0f887e90267,p. 443-446,45b9e40a-3cf7-59ba-bedd-b0f887e90267,tg:mpmbr:321_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:259_#1,Arch. 78,isad:mpm:30,10 Q 2 G,bf036bc3-3ee1-597c-b487-584eb066bc78,p. 243-246,bf036bc3-3ee1-597c-b487-584eb066bc78,tg:mpmbr:259_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:331_#1,Arch. 78,isad:mpm:30,10 Q 2 G,478c284e-fcc3-5e64-a0b7-e40bf67b5750,p. 489-492,478c284e-fcc3-5e64-a0b7-e40bf67b5750,tg:mpmbr:331_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:249_#1,Arch. 78,isad:mpm:30,10 Q 2 G,05e7ef35-b41b-5327-a82a-f6a25bdff3db,p. 197-200,05e7ef35-b41b-5327-a82a-f6a25bdff3db,tg:mpmbr:249_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:64_#1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,6dfda626-e5cc-5463-90dc-3da7db575079,A.b.3.4,6dfda626-e5cc-5463-90dc-3da7db575079,tg:mpmbr:64_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1165_#1,Arch. 638,isad:mpm:161,10 Q 8 C,cc992bcf-49f0-5c1b-9990-671c319cddf8,p. 638-641,cc992bcf-49f0-5c1b-9990-671c319cddf8,tg:mpmbr:1165_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:74_#1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,7fdbda18-9923-5b4b-9bea-564751f31201,A.b.8.1,7fdbda18-9923-5b4b-9bea-564751f31201,tg:mpmbr:74_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1175_#1,Arch. 638,isad:mpm:161,10 Q 8 C,12bc425e-5c1e-57c4-bf5c-d7a247881987,p. 674-677,12bc425e-5c1e-57c4-bf5c-d7a247881987,tg:mpmbr:1175_#1,,,
