ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
01169b7a-13f1-5fc8-b41f-086a46591532,tg:mpmre:637_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:637_#1,https://data.museumplantinmoretus.be/ark:/11975/01169b7a-13f1-5fc8-b41f-086a46591532,,
01169b7a-13f1-5fc8-b41f-086a46591532,tg:mpmre:637_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01169b7a-13f1-5fc8-b41f-086a46591532,tg:mpmre:637_#1,e22_Archives,1,,,,,,isad:mpm:207,"dlod={""name"":""Boekhandelaren"",""ark"":""ark:/11975/x0/9bd58686-2036-5dba-b83a-ad3a6943ff44"",""uri"":""/repositories/10/archival_objects/22150"",""id"":""isad:mpm:207"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Registers"",""Grootboeken""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Boekhandelaren"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/9bd58686-2036-5dba-b83a-ad3a6943ff44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01169b7a-13f1-5fc8-b41f-086a46591532,tg:mpmre:637_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,36 x 25,,,,,,,,,,,,"36 x 25 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01169b7a-13f1-5fc8-b41f-086a46591532,tg:mpmre:637_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,360,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01169b7a-13f1-5fc8-b41f-086a46591532,tg:mpmre:637_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,250,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01169b7a-13f1-5fc8-b41f-086a46591532,tg:mpmre:637_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,519,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
01169b7a-13f1-5fc8-b41f-086a46591532,tg:mpmre:637_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,525,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
01169b7a-13f1-5fc8-b41f-086a46591532,tg:mpmre:637_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:637_#1,Arch. 17,isad:mpm:207,10 Q E 1,01169b7a-13f1-5fc8-b41f-086a46591532,,,,,,,,,,,,,,,,,,
01169b7a-13f1-5fc8-b41f-086a46591532,tg:mpmre:637_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>B</p>
",signatures (names),Nederlands,,,,,,,,,,,
01169b7a-13f1-5fc8-b41f-086a46591532,tg:mpmre:637_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
01169b7a-13f1-5fc8-b41f-086a46591532,tg:mpmre:637_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,regb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ledgers (account books),,,,,,,,,
01169b7a-13f1-5fc8-b41f-086a46591532,tg:mpmre:637_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568,open
016eb2cc-16b5-50dd-b16e-8e2a61a5e310,tg:mpmre:551_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:551_#1,https://data.museumplantinmoretus.be/ark:/11975/016eb2cc-16b5-50dd-b16e-8e2a61a5e310,,
016eb2cc-16b5-50dd-b16e-8e2a61a5e310,tg:mpmre:551_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
016eb2cc-16b5-50dd-b16e-8e2a61a5e310,tg:mpmre:551_#1,e22_Archives,1,,,,,,isad:mpm:364,"dlod={""name"":""Brievenboeken en kopieboeken"",""ark"":""ark:/11975/x0/ec784998-24b8-53fc-9926-d46343056ff0"",""uri"":""/repositories/10/archival_objects/38949"",""id"":""isad:mpm:364"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Concepten en afschriften van uitgaande brieven""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Brievenboeken en kopieboeken"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/ec784998-24b8-53fc-9926-d46343056ff0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
016eb2cc-16b5-50dd-b16e-8e2a61a5e310,tg:mpmre:551_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,41 x 29,,,,,,,,,,,,"41 x 29 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
016eb2cc-16b5-50dd-b16e-8e2a61a5e310,tg:mpmre:551_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,410,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
016eb2cc-16b5-50dd-b16e-8e2a61a5e310,tg:mpmre:551_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,290,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
016eb2cc-16b5-50dd-b16e-8e2a61a5e310,tg:mpmre:551_#1,e22_DocumentStatus,1,kenmerken.mpmorighs,tc,,,,,,,,,,,,,transcriptions (documents),,,,,,,,,,,,,,,,,,,,,,,,,,,,
016eb2cc-16b5-50dd-b16e-8e2a61a5e310,tg:mpmre:551_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,357,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
016eb2cc-16b5-50dd-b16e-8e2a61a5e310,tg:mpmre:551_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,358,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
016eb2cc-16b5-50dd-b16e-8e2a61a5e310,tg:mpmre:551_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:551_#1,Arch. 295,isad:mpm:364,10 Q 4 A,016eb2cc-16b5-50dd-b16e-8e2a61a5e310,,,,,,,,,,,,,,,,,,
016eb2cc-16b5-50dd-b16e-8e2a61a5e310,tg:mpmre:551_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
016eb2cc-16b5-50dd-b16e-8e2a61a5e310,tg:mpmre:551_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,rebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,letter books,,,,,,,,,
016eb2cc-16b5-50dd-b16e-8e2a61a5e310,tg:mpmre:551_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683,open
0182ba0e-8e40-5275-adb7-f85e91c6c8cb,tg:mpmak:200_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:200_#1,https://data.museumplantinmoretus.be/ark:/11975/0182ba0e-8e40-5275-adb7-f85e91c6c8cb,,
0182ba0e-8e40-5275-adb7-f85e91c6c8cb,tg:mpmak:200_#1,e22_Archives,1,,,,,,isad:mpm:334,"dlod={""name"":""Afschriften en concepten van uitgaande rekening-couranten"",""ark"":""ark:/11975/x0/35f9f09f-ba76-509b-b868-6bceea05751d"",""uri"":""/repositories/10/archival_objects/35739"",""id"":""isad:mpm:334"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Financiële stukken geordend naar vorm"",""Verzekeringspolissen""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Afschriften en concepten van uitgaande rekening-couranten"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/35f9f09f-ba76-509b-b868-6bceea05751d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0182ba0e-8e40-5275-adb7-f85e91c6c8cb,tg:mpmak:200_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0182ba0e-8e40-5275-adb7-f85e91c6c8cb,tg:mpmak:200_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,13 x 21,,,,,,,,,,,,"13 x 21 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0182ba0e-8e40-5275-adb7-f85e91c6c8cb,tg:mpmak:200_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,130,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0182ba0e-8e40-5275-adb7-f85e91c6c8cb,tg:mpmak:200_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,210,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0182ba0e-8e40-5275-adb7-f85e91c6c8cb,tg:mpmak:200_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
0182ba0e-8e40-5275-adb7-f85e91c6c8cb,tg:mpmak:200_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
0182ba0e-8e40-5275-adb7-f85e91c6c8cb,tg:mpmak:200_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:200_#1,Arch. 496,isad:mpm:334,10 Q 6 C,0182ba0e-8e40-5275-adb7-f85e91c6c8cb,,Los stuk tussen fol. 144 links-rechts,remarks,Nederlands,,,,,,,,,,,,,,
0182ba0e-8e40-5275-adb7-f85e91c6c8cb,tg:mpmak:200_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
0182ba0e-8e40-5275-adb7-f85e91c6c8cb,tg:mpmak:200_#1,e22_ProductStadiums,1,kenmerken.mpmorigak,con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drafts (documents),,,,,,
0182ba0e-8e40-5275-adb7-f85e91c6c8cb,tg:mpmak:200_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671,open
01929488-47e8-5a5f-b31c-dd43f52cfcf0,tg:mpmre:338_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:338_#1,https://data.museumplantinmoretus.be/ark:/11975/01929488-47e8-5a5f-b31c-dd43f52cfcf0,,
01929488-47e8-5a5f-b31c-dd43f52cfcf0,tg:mpmre:338_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01929488-47e8-5a5f-b31c-dd43f52cfcf0,tg:mpmre:338_#1,e22_Archives,1,,,,,,isad:mpm:206,"dlod={""name"":""Journalen van de boekhandel"",""ark"":""ark:/11975/x0/e7d5f16b-03dd-5406-916a-e5dfdc9ac5fc"",""uri"":""/repositories/10/archival_objects/22043"",""id"":""isad:mpm:206"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Registers"",""Grootboeken""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Journalen van de boekhandel"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/e7d5f16b-03dd-5406-916a-e5dfdc9ac5fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01929488-47e8-5a5f-b31c-dd43f52cfcf0,tg:mpmre:338_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,42 x 19,,,,,,,,,,,,"42 x 19 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01929488-47e8-5a5f-b31c-dd43f52cfcf0,tg:mpmre:338_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,420,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01929488-47e8-5a5f-b31c-dd43f52cfcf0,tg:mpmre:338_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,190,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01929488-47e8-5a5f-b31c-dd43f52cfcf0,tg:mpmre:338_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,201,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
01929488-47e8-5a5f-b31c-dd43f52cfcf0,tg:mpmre:338_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,248,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
01929488-47e8-5a5f-b31c-dd43f52cfcf0,tg:mpmre:338_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:338_#1,Arch. 176,isad:mpm:206,10 Q 3 B,01929488-47e8-5a5f-b31c-dd43f52cfcf0,,,,,,,,,,,,,,,,,,
01929488-47e8-5a5f-b31c-dd43f52cfcf0,tg:mpmre:338_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Rr [= Qq]</p>
",signatures (names),Nederlands,,,,,,,,,,,
01929488-47e8-5a5f-b31c-dd43f52cfcf0,tg:mpmre:338_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
01929488-47e8-5a5f-b31c-dd43f52cfcf0,tg:mpmre:338_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daybooks,,,,,,,,,
01929488-47e8-5a5f-b31c-dd43f52cfcf0,tg:mpmre:338_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604,open
019523a9-06a9-564a-8347-2a531173bad1,tg:mpmak:217_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:217_#1,https://data.museumplantinmoretus.be/ark:/11975/019523a9-06a9-564a-8347-2a531173bad1,,
019523a9-06a9-564a-8347-2a531173bad1,tg:mpmak:217_#1,e22_Archives,1,,,,,,isad:mpm:333,"dlod={""name"":""Ingekomen rekening-couranten"",""ark"":""ark:/11975/x0/6f9ef84c-fd8e-5d4c-b456-e73f0bb0bc36"",""uri"":""/repositories/10/archival_objects/35632"",""id"":""isad:mpm:333"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Financiële stukken geordend naar vorm"",""Verzekeringspolissen""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Ingekomen rekening-couranten"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/6f9ef84c-fd8e-5d4c-b456-e73f0bb0bc36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
019523a9-06a9-564a-8347-2a531173bad1,tg:mpmak:217_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
019523a9-06a9-564a-8347-2a531173bad1,tg:mpmak:217_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,19 x 39,,,,,,,,,,,,"19 x 39 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
019523a9-06a9-564a-8347-2a531173bad1,tg:mpmak:217_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,190,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
019523a9-06a9-564a-8347-2a531173bad1,tg:mpmak:217_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,390,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
019523a9-06a9-564a-8347-2a531173bad1,tg:mpmak:217_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
019523a9-06a9-564a-8347-2a531173bad1,tg:mpmak:217_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
019523a9-06a9-564a-8347-2a531173bad1,tg:mpmak:217_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:217_#1,Arch. 319,isad:mpm:333,10 Q 5 D,019523a9-06a9-564a-8347-2a531173bad1,,Los stuk tussen fol. 26 links-rechts,remarks,Nederlands,,,,,,,,,,,,,,
019523a9-06a9-564a-8347-2a531173bad1,tg:mpmak:217_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
019523a9-06a9-564a-8347-2a531173bad1,tg:mpmak:217_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656,open
01a29000-35fe-5a99-948a-2d15b3867149,tg:mpmdc:17_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmdc:17_#1,https://data.museumplantinmoretus.be/ark:/11975/01a29000-35fe-5a99-948a-2d15b3867149,,
01a29000-35fe-5a99-948a-2d15b3867149,tg:mpmdc:17_#1,e22_Archives,1,,,,,,isad:mpm:221,"dlod={""name"":""Debiteuren"",""ark"":""ark:/11975/x0/dbb5bacc-e11d-5c98-b960-5a16f322f85e"",""uri"":""/repositories/10/archival_objects/23648"",""id"":""isad:mpm:221"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Registers"",""Grootboeken""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Debiteuren"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/dbb5bacc-e11d-5c98-b960-5a16f322f85e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01a29000-35fe-5a99-948a-2d15b3867149,tg:mpmdc:17_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,33 x 21,,,,,,,,,,,,"33 x 21 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01a29000-35fe-5a99-948a-2d15b3867149,tg:mpmdc:17_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,330,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01a29000-35fe-5a99-948a-2d15b3867149,tg:mpmdc:17_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,210,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01a29000-35fe-5a99-948a-2d15b3867149,tg:mpmdc:17_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
01a29000-35fe-5a99-948a-2d15b3867149,tg:mpmdc:17_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
01a29000-35fe-5a99-948a-2d15b3867149,tg:mpmdc:17_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmdc,tg:mpmdc:17_#1,Arch. 337,isad:mpm:221,10 Q 5 C,01a29000-35fe-5a99-948a-2d15b3867149,,Los stuk 2 tussen fol. 24 link-srechts,remarks,Nederlands,,,,,,,,,,,,,,
01a29000-35fe-5a99-948a-2d15b3867149,tg:mpmdc:17_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
01a29000-35fe-5a99-948a-2d15b3867149,tg:mpmdc:17_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671,open
01c72541-67bd-530e-8175-bfa1af28424b,tg:mpmre:79_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:79_#1,https://data.museumplantinmoretus.be/ark:/11975/01c72541-67bd-530e-8175-bfa1af28424b,,
01c72541-67bd-530e-8175-bfa1af28424b,tg:mpmre:79_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01c72541-67bd-530e-8175-bfa1af28424b,tg:mpmre:79_#1,e22_Archives,1,,,,,,isad:mpm:202,"dlod={""name"":""Cahiers de Francfort"",""ark"":""ark:/11975/x0/9e98dde0-7e4e-5c97-9985-25659a064fc3"",""uri"":""/repositories/10/archival_objects/21615"",""id"":""isad:mpm:202"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Financiële stukken geordend naar onderwerp"",""Frankfurter Buchmesse"",""Verkoop van boeken op de Buchmesse""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Cahiers de Francfort"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/9e98dde0-7e4e-5c97-9985-25659a064fc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01c72541-67bd-530e-8175-bfa1af28424b,tg:mpmre:79_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,"19,3 x 16,0",,,,,,,,,,,,"19,3 x 16,0 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01c72541-67bd-530e-8175-bfa1af28424b,tg:mpmre:79_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,193,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01c72541-67bd-530e-8175-bfa1af28424b,tg:mpmre:79_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,160,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01c72541-67bd-530e-8175-bfa1af28424b,tg:mpmre:79_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,88,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
01c72541-67bd-530e-8175-bfa1af28424b,tg:mpmre:79_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,99,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
01c72541-67bd-530e-8175-bfa1af28424b,tg:mpmre:79_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:79_#1,Arch. 1006,isad:mpm:202,10 R 8 C,01c72541-67bd-530e-8175-bfa1af28424b,,,,,,,,,,,,,,,,,,
01c72541-67bd-530e-8175-bfa1af28424b,tg:mpmre:79_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Tt</p>
",signatures (names),Nederlands,,,,,,,,,,,
01c72541-67bd-530e-8175-bfa1af28424b,tg:mpmre:79_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
01c72541-67bd-530e-8175-bfa1af28424b,tg:mpmre:79_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daybooks,,,,,,,,,
01c72541-67bd-530e-8175-bfa1af28424b,tg:mpmre:79_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608,open
