ResourceID,brocade.id,card,order,source_field,source_code,Production Technique Type,Product stadium,Keeper,Object Number,Object Identifier,source_date,Restriction Type
0ba17169-2669-5330-9afe-345d6c250fe1,tg:mpmbr:886_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:886_#1,https://data.museumplantinmoretus.be/ark:/11975/0ba17169-2669-5330-9afe-345d6c250fe1,,
0ba17169-2669-5330-9afe-345d6c250fe1,tg:mpmbr:886_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
0ba17169-2669-5330-9afe-345d6c250fe1,tg:mpmbr:886_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
0bc3ca82-b583-57ae-a988-38d8c3cd5c7f,tg:mpmbr:161_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:161_#1,https://data.museumplantinmoretus.be/ark:/11975/0bc3ca82-b583-57ae-a988-38d8c3cd5c7f,,
0bc3ca82-b583-57ae-a988-38d8c3cd5c7f,tg:mpmbr:161_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
0bc3ca82-b583-57ae-a988-38d8c3cd5c7f,tg:mpmbr:161_#1,e22_UsageRestrictions,,id/date,,,,,,,1590,open
0bd86824-5eb5-5fdf-8c0b-7bb69e4513a1,tg:mpmbr:148_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:148_#1,https://data.museumplantinmoretus.be/ark:/11975/0bd86824-5eb5-5fdf-8c0b-7bb69e4513a1,,
0bd86824-5eb5-5fdf-8c0b-7bb69e4513a1,tg:mpmbr:148_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
0bd86824-5eb5-5fdf-8c0b-7bb69e4513a1,tg:mpmbr:148_#1,e22_UsageRestrictions,,id/date,,,,,,,1597,open
0bf024e5-8c9b-5068-b03a-efd837df86a7,tg:mpmbr:239_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:239_#1,https://data.museumplantinmoretus.be/ark:/11975/0bf024e5-8c9b-5068-b03a-efd837df86a7,,
0bf024e5-8c9b-5068-b03a-efd837df86a7,tg:mpmbr:239_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
0bf024e5-8c9b-5068-b03a-efd837df86a7,tg:mpmbr:239_#1,e22_UsageRestrictions,,id/date,,,,,,,1637,open
0bf495f1-17d1-50a2-ac44-54c5e3d69747,tg:mpmbr:233_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:233_#1,https://data.museumplantinmoretus.be/ark:/11975/0bf495f1-17d1-50a2-ac44-54c5e3d69747,,
0bf495f1-17d1-50a2-ac44-54c5e3d69747,tg:mpmbr:233_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
0bf495f1-17d1-50a2-ac44-54c5e3d69747,tg:mpmbr:233_#1,e22_UsageRestrictions,,id/date,,,,,,,1634,open
0c6c20b0-e2c3-593e-85f4-67498836cecd,tg:mpmbr:378_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:378_#1,https://data.museumplantinmoretus.be/ark:/11975/0c6c20b0-e2c3-593e-85f4-67498836cecd,,
0c6c20b0-e2c3-593e-85f4-67498836cecd,tg:mpmbr:378_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
0c6c20b0-e2c3-593e-85f4-67498836cecd,tg:mpmbr:378_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
0c893a57-9995-5689-b9e5-13f0bdd81f67,tg:mpmbr:858_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:858_#1,https://data.museumplantinmoretus.be/ark:/11975/0c893a57-9995-5689-b9e5-13f0bdd81f67,,
0c893a57-9995-5689-b9e5-13f0bdd81f67,tg:mpmbr:858_#1,e22_ProductStadiums,1,kenmerken.mpmorighs,con,,drafts (documents),,,,,
0c893a57-9995-5689-b9e5-13f0bdd81f67,tg:mpmbr:858_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
0c893a57-9995-5689-b9e5-13f0bdd81f67,tg:mpmbr:858_#1,e22_UsageRestrictions,,id/date,,,,,,,1617,open
0cc1ad15-cbd2-57cb-b416-03663254ddd1,tg:mpmbr:605_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:605_#1,https://data.museumplantinmoretus.be/ark:/11975/0cc1ad15-cbd2-57cb-b416-03663254ddd1,,
0cc1ad15-cbd2-57cb-b416-03663254ddd1,tg:mpmbr:605_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
0cc1ad15-cbd2-57cb-b416-03663254ddd1,tg:mpmbr:605_#1,e22_UsageRestrictions,,id/date,,,,,,,1640,open
0d4567b7-8915-5a89-a04f-4ac7823f72dd,tg:mpmbr:1149_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1149_#1,https://data.museumplantinmoretus.be/ark:/11975/0d4567b7-8915-5a89-a04f-4ac7823f72dd,,
0d4567b7-8915-5a89-a04f-4ac7823f72dd,tg:mpmbr:1149_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
0d4567b7-8915-5a89-a04f-4ac7823f72dd,tg:mpmbr:1149_#1,e22_UsageRestrictions,,id/date,,,,,,,1677,open
0e24b7ac-a3a4-5f6e-8848-a952b39bd223,tg:mpmbr:171_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:171_#1,https://data.museumplantinmoretus.be/ark:/11975/0e24b7ac-a3a4-5f6e-8848-a952b39bd223,,
0e24b7ac-a3a4-5f6e-8848-a952b39bd223,tg:mpmbr:171_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
0e24b7ac-a3a4-5f6e-8848-a952b39bd223,tg:mpmbr:171_#1,e22_UsageRestrictions,,id/date,,,,,,,1672,open
0e51641f-4e4f-50af-9832-623f23772a77,tg:mpmbr:743_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:743_#1,https://data.museumplantinmoretus.be/ark:/11975/0e51641f-4e4f-50af-9832-623f23772a77,,
0e51641f-4e4f-50af-9832-623f23772a77,tg:mpmbr:743_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
0e51641f-4e4f-50af-9832-623f23772a77,tg:mpmbr:743_#1,e22_UsageRestrictions,,id/date,,,,,,,1572,open
0eb741c3-7ec4-573c-a4f9-2599f836c376,tg:mpmbr:358_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:358_#1,https://data.museumplantinmoretus.be/ark:/11975/0eb741c3-7ec4-573c-a4f9-2599f836c376,,
0eb741c3-7ec4-573c-a4f9-2599f836c376,tg:mpmbr:358_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
0eb741c3-7ec4-573c-a4f9-2599f836c376,tg:mpmbr:358_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
0ee3796c-42ff-5b44-be61-02927c715a25,tg:mpmbr:1137_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1137_#1,https://data.museumplantinmoretus.be/ark:/11975/0ee3796c-42ff-5b44-be61-02927c715a25,,
0ee3796c-42ff-5b44-be61-02927c715a25,tg:mpmbr:1137_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
0ee3796c-42ff-5b44-be61-02927c715a25,tg:mpmbr:1137_#1,e22_UsageRestrictions,,id/date,,,,,,,1677,open
0f2cc0e9-0573-56cd-98b6-538f3201859a,tg:mpmbr:235_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:235_#1,https://data.museumplantinmoretus.be/ark:/11975/0f2cc0e9-0573-56cd-98b6-538f3201859a,,
0f2cc0e9-0573-56cd-98b6-538f3201859a,tg:mpmbr:235_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
0f2cc0e9-0573-56cd-98b6-538f3201859a,tg:mpmbr:235_#1,e22_UsageRestrictions,,id/date,,,,,,,1635,open
0f8dfdaa-c06c-56d4-9ca6-1f16016aee18,tg:mpmbr:361_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:361_#1,https://data.museumplantinmoretus.be/ark:/11975/0f8dfdaa-c06c-56d4-9ca6-1f16016aee18,,
0f8dfdaa-c06c-56d4-9ca6-1f16016aee18,tg:mpmbr:361_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
0f8dfdaa-c06c-56d4-9ca6-1f16016aee18,tg:mpmbr:361_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
1022446f-e3f7-5d6d-88b2-383e1e51f6fe,tg:mpmbr:610_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:610_#1,https://data.museumplantinmoretus.be/ark:/11975/1022446f-e3f7-5d6d-88b2-383e1e51f6fe,,
1022446f-e3f7-5d6d-88b2-383e1e51f6fe,tg:mpmbr:610_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
1022446f-e3f7-5d6d-88b2-383e1e51f6fe,tg:mpmbr:610_#1,e22_UsageRestrictions,,id/date,,,,,,,1640,open
10a1d9f5-b8e3-5f0a-b600-001adf23f45b,tg:mpmbr:1044_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1044_#1,https://data.museumplantinmoretus.be/ark:/11975/10a1d9f5-b8e3-5f0a-b600-001adf23f45b,,
10a1d9f5-b8e3-5f0a-b600-001adf23f45b,tg:mpmbr:1044_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
10a1d9f5-b8e3-5f0a-b600-001adf23f45b,tg:mpmbr:1044_#1,e22_UsageRestrictions,,id/date,,,,,,,1675,open
10c26e01-b4cb-5252-9b4a-b58e82209e97,tg:mpmbr:845_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:845_#1,https://data.museumplantinmoretus.be/ark:/11975/10c26e01-b4cb-5252-9b4a-b58e82209e97,,
10c26e01-b4cb-5252-9b4a-b58e82209e97,tg:mpmbr:845_#1,e22_ProductStadiums,1,kenmerken.mpmorighs,con,,drafts (documents),,,,,
10c26e01-b4cb-5252-9b4a-b58e82209e97,tg:mpmbr:845_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
10c26e01-b4cb-5252-9b4a-b58e82209e97,tg:mpmbr:845_#1,e22_UsageRestrictions,,id/date,,,,,,,1607,open
10fc2440-11dd-52e7-8d32-7bb3e69f16b0,tg:mpmbr:309_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:309_#1,https://data.museumplantinmoretus.be/ark:/11975/10fc2440-11dd-52e7-8d32-7bb3e69f16b0,,
10fc2440-11dd-52e7-8d32-7bb3e69f16b0,tg:mpmbr:309_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
10fc2440-11dd-52e7-8d32-7bb3e69f16b0,tg:mpmbr:309_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
1135bdb0-46ce-515a-a6f4-285fd72150e3,tg:mpmbr:1133_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1133_#1,https://data.museumplantinmoretus.be/ark:/11975/1135bdb0-46ce-515a-a6f4-285fd72150e3,,
1135bdb0-46ce-515a-a6f4-285fd72150e3,tg:mpmbr:1133_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
1135bdb0-46ce-515a-a6f4-285fd72150e3,tg:mpmbr:1133_#1,e22_UsageRestrictions,,id/date,,,,,,,1676,open
1151e12d-cba6-544d-8532-161f54df7d5f,tg:mpmbr:1113_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1113_#1,https://data.museumplantinmoretus.be/ark:/11975/1151e12d-cba6-544d-8532-161f54df7d5f,,
1151e12d-cba6-544d-8532-161f54df7d5f,tg:mpmbr:1113_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
1151e12d-cba6-544d-8532-161f54df7d5f,tg:mpmbr:1113_#1,e22_UsageRestrictions,,id/date,,,,,,,1676,open
117f30bc-b4cb-54bf-8baf-b9ae17fd8665,tg:mpmbr:1180_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1180_#1,https://data.museumplantinmoretus.be/ark:/11975/117f30bc-b4cb-54bf-8baf-b9ae17fd8665,,
117f30bc-b4cb-54bf-8baf-b9ae17fd8665,tg:mpmbr:1180_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
117f30bc-b4cb-54bf-8baf-b9ae17fd8665,tg:mpmbr:1180_#1,e22_UsageRestrictions,,id/date,,,,,,,1678,open
11a91839-6c38-5946-aaff-caabf13b8cde,tg:mpmbr:254_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:254_#1,https://data.museumplantinmoretus.be/ark:/11975/11a91839-6c38-5946-aaff-caabf13b8cde,,
11a91839-6c38-5946-aaff-caabf13b8cde,tg:mpmbr:254_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
11a91839-6c38-5946-aaff-caabf13b8cde,tg:mpmbr:254_#1,e22_UsageRestrictions,,id/date,,,,,,,1637,open
11b5325a-5b56-5096-85ca-f859dc863204,tg:mpmbr:614_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:614_#1,https://data.museumplantinmoretus.be/ark:/11975/11b5325a-5b56-5096-85ca-f859dc863204,,
11b5325a-5b56-5096-85ca-f859dc863204,tg:mpmbr:614_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
11b5325a-5b56-5096-85ca-f859dc863204,tg:mpmbr:614_#1,e22_UsageRestrictions,,id/date,,,,,,,1705,open
11cfe4e7-dd37-5910-b852-ed4940a4b93b,tg:mpmbr:525_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:525_#1,https://data.museumplantinmoretus.be/ark:/11975/11cfe4e7-dd37-5910-b852-ed4940a4b93b,,
11cfe4e7-dd37-5910-b852-ed4940a4b93b,tg:mpmbr:525_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
11cfe4e7-dd37-5910-b852-ed4940a4b93b,tg:mpmbr:525_#1,e22_UsageRestrictions,,id/date,,,,,,,1639,open
11d1ef1f-c192-5e8f-ae4f-c2f08afd8dcf,tg:mpmbr:82_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:82_#1,https://data.museumplantinmoretus.be/ark:/11975/11d1ef1f-c192-5e8f-ae4f-c2f08afd8dcf,,
11d1ef1f-c192-5e8f-ae4f-c2f08afd8dcf,tg:mpmbr:82_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
11d1ef1f-c192-5e8f-ae4f-c2f08afd8dcf,tg:mpmbr:82_#1,e22_UsageRestrictions,,id/date,,,,,,,1637,open
1291810b-b862-5063-95bc-7ece52577ff7,tg:mpmbr:51_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:51_#1,https://data.museumplantinmoretus.be/ark:/11975/1291810b-b862-5063-95bc-7ece52577ff7,,
1291810b-b862-5063-95bc-7ece52577ff7,tg:mpmbr:51_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
1291810b-b862-5063-95bc-7ece52577ff7,tg:mpmbr:51_#1,e22_UsageRestrictions,,id/date,,,,,,,1631,open
1296f8ce-e24a-5bf8-b2f4-7febfa2b90f4,tg:mpmbr:488_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:488_#1,https://data.museumplantinmoretus.be/ark:/11975/1296f8ce-e24a-5bf8-b2f4-7febfa2b90f4,,
1296f8ce-e24a-5bf8-b2f4-7febfa2b90f4,tg:mpmbr:488_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
1296f8ce-e24a-5bf8-b2f4-7febfa2b90f4,tg:mpmbr:488_#1,e22_UsageRestrictions,,id/date,,,,,,,1639,open
12987089-4060-5b21-8b56-07fb7eeb7807,tg:mpmbr:730_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:730_#1,https://data.museumplantinmoretus.be/ark:/11975/12987089-4060-5b21-8b56-07fb7eeb7807,,
12987089-4060-5b21-8b56-07fb7eeb7807,tg:mpmbr:730_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
12987089-4060-5b21-8b56-07fb7eeb7807,tg:mpmbr:730_#1,e22_UsageRestrictions,,id/date,,,,,,,1572,open
12bc425e-5c1e-57c4-bf5c-d7a247881987,tg:mpmbr:1175_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1175_#1,https://data.museumplantinmoretus.be/ark:/11975/12bc425e-5c1e-57c4-bf5c-d7a247881987,,
12bc425e-5c1e-57c4-bf5c-d7a247881987,tg:mpmbr:1175_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
12bc425e-5c1e-57c4-bf5c-d7a247881987,tg:mpmbr:1175_#1,e22_UsageRestrictions,,id/date,,,,,,,1677,open
12f7af6a-5502-5177-83c1-03d1e38b415c,tg:mpmbr:526_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:526_#1,https://data.museumplantinmoretus.be/ark:/11975/12f7af6a-5502-5177-83c1-03d1e38b415c,,
12f7af6a-5502-5177-83c1-03d1e38b415c,tg:mpmbr:526_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
12f7af6a-5502-5177-83c1-03d1e38b415c,tg:mpmbr:526_#1,e22_UsageRestrictions,,id/date,,,,,,,1639,open
13bac2bf-d3b9-5290-86cc-0f5a2a0f5490,tg:mpmbr:773_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:773_#1,https://data.museumplantinmoretus.be/ark:/11975/13bac2bf-d3b9-5290-86cc-0f5a2a0f5490,,
13bac2bf-d3b9-5290-86cc-0f5a2a0f5490,tg:mpmbr:773_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
13bac2bf-d3b9-5290-86cc-0f5a2a0f5490,tg:mpmbr:773_#1,e22_UsageRestrictions,,id/date,,,,,,,1570,open
13e819e7-fbdb-51d0-8a06-b3cdf2b27460,tg:mpmbr:637_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:637_#1,https://data.museumplantinmoretus.be/ark:/11975/13e819e7-fbdb-51d0-8a06-b3cdf2b27460,,
13e819e7-fbdb-51d0-8a06-b3cdf2b27460,tg:mpmbr:637_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
13e819e7-fbdb-51d0-8a06-b3cdf2b27460,tg:mpmbr:637_#1,e22_UsageRestrictions,,id/date,,,,,,,1640,open
14203f15-af1b-535e-bc82-f9a93d43e566,tg:mpmbr:117_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:117_#1,https://data.museumplantinmoretus.be/ark:/11975/14203f15-af1b-535e-bc82-f9a93d43e566,,
14203f15-af1b-535e-bc82-f9a93d43e566,tg:mpmbr:117_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
14203f15-af1b-535e-bc82-f9a93d43e566,tg:mpmbr:117_#1,e22_UsageRestrictions,,id/date,,,,,,,1787,open
14308376-b47f-53a0-a98c-100bd96ee9bb,tg:mpmbr:470_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:470_#1,https://data.museumplantinmoretus.be/ark:/11975/14308376-b47f-53a0-a98c-100bd96ee9bb,,
14308376-b47f-53a0-a98c-100bd96ee9bb,tg:mpmbr:470_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
14308376-b47f-53a0-a98c-100bd96ee9bb,tg:mpmbr:470_#1,e22_UsageRestrictions,,id/date,,,,,,,1639,open
144177a2-850e-5af1-88f9-4b0ff668d841,tg:mpmbr:581_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:581_#1,https://data.museumplantinmoretus.be/ark:/11975/144177a2-850e-5af1-88f9-4b0ff668d841,,
144177a2-850e-5af1-88f9-4b0ff668d841,tg:mpmbr:581_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
144177a2-850e-5af1-88f9-4b0ff668d841,tg:mpmbr:581_#1,e22_UsageRestrictions,,id/date,,,,,,,1640,open
144c50f8-6df3-574c-8ac8-683d24a1ef67,tg:mpmbr:1183_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1183_#1,https://data.museumplantinmoretus.be/ark:/11975/144c50f8-6df3-574c-8ac8-683d24a1ef67,,
144c50f8-6df3-574c-8ac8-683d24a1ef67,tg:mpmbr:1183_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
144c50f8-6df3-574c-8ac8-683d24a1ef67,tg:mpmbr:1183_#1,e22_UsageRestrictions,,id/date,,,,,,,1678,open
1479c295-0741-59e0-bbac-b74bfaf79ecf,tg:mpmbr:699_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:699_#1,https://data.museumplantinmoretus.be/ark:/11975/1479c295-0741-59e0-bbac-b74bfaf79ecf,,
1479c295-0741-59e0-bbac-b74bfaf79ecf,tg:mpmbr:699_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
1479c295-0741-59e0-bbac-b74bfaf79ecf,tg:mpmbr:699_#1,e22_UsageRestrictions,,id/date,,,,,,,1679,open
14923968-ce9b-57bf-8f5b-18a7b908cdf8,tg:mpmbr:277_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:277_#1,https://data.museumplantinmoretus.be/ark:/11975/14923968-ce9b-57bf-8f5b-18a7b908cdf8,,
14923968-ce9b-57bf-8f5b-18a7b908cdf8,tg:mpmbr:277_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
14923968-ce9b-57bf-8f5b-18a7b908cdf8,tg:mpmbr:277_#1,e22_UsageRestrictions,,id/date,,,,,,,1637,open
14b43641-f9fc-5062-81bd-80741ce35056,tg:mpmbr:1134_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1134_#1,https://data.museumplantinmoretus.be/ark:/11975/14b43641-f9fc-5062-81bd-80741ce35056,,
14b43641-f9fc-5062-81bd-80741ce35056,tg:mpmbr:1134_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
14b43641-f9fc-5062-81bd-80741ce35056,tg:mpmbr:1134_#1,e22_UsageRestrictions,,id/date,,,,,,,1676,open
15067d26-cfa3-59ae-b61f-8d0bb21b3a08,tg:mpmbr:936_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:936_#1,https://data.museumplantinmoretus.be/ark:/11975/15067d26-cfa3-59ae-b61f-8d0bb21b3a08,,
15067d26-cfa3-59ae-b61f-8d0bb21b3a08,tg:mpmbr:936_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
15067d26-cfa3-59ae-b61f-8d0bb21b3a08,tg:mpmbr:936_#1,e22_UsageRestrictions,,id/date,,,,,,,1671,open
158ce634-4e93-5049-8e60-edc4a7e35c3f,tg:mpmbr:852_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:852_#1,https://data.museumplantinmoretus.be/ark:/11975/158ce634-4e93-5049-8e60-edc4a7e35c3f,,
158ce634-4e93-5049-8e60-edc4a7e35c3f,tg:mpmbr:852_#1,e22_ProductStadiums,1,kenmerken.mpmorighs,con,,drafts (documents),,,,,
158ce634-4e93-5049-8e60-edc4a7e35c3f,tg:mpmbr:852_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
158ce634-4e93-5049-8e60-edc4a7e35c3f,tg:mpmbr:852_#1,e22_UsageRestrictions,,id/date,,,,,,,1615,open
15d0c87e-c83e-552e-bdfe-fdb1c99fe880,tg:mpmbr:371_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:371_#1,https://data.museumplantinmoretus.be/ark:/11975/15d0c87e-c83e-552e-bdfe-fdb1c99fe880,,
15d0c87e-c83e-552e-bdfe-fdb1c99fe880,tg:mpmbr:371_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
15d0c87e-c83e-552e-bdfe-fdb1c99fe880,tg:mpmbr:371_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
15dba614-ead1-5279-83f3-d3fb082c977d,tg:mpmbr:345_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:345_#1,https://data.museumplantinmoretus.be/ark:/11975/15dba614-ead1-5279-83f3-d3fb082c977d,,
15dba614-ead1-5279-83f3-d3fb082c977d,tg:mpmbr:345_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
15dba614-ead1-5279-83f3-d3fb082c977d,tg:mpmbr:345_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
161e21e8-afe6-5247-9b14-44ea92289513,tg:mpmbr:850_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:850_#1,https://data.museumplantinmoretus.be/ark:/11975/161e21e8-afe6-5247-9b14-44ea92289513,,
161e21e8-afe6-5247-9b14-44ea92289513,tg:mpmbr:850_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
161e21e8-afe6-5247-9b14-44ea92289513,tg:mpmbr:850_#1,e22_UsageRestrictions,,id/date,,,,,,,1609,open
161f6c5e-70c7-56cf-b64e-148ee0eb7064,tg:mpmbr:190_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:190_#1,https://data.museumplantinmoretus.be/ark:/11975/161f6c5e-70c7-56cf-b64e-148ee0eb7064,,
161f6c5e-70c7-56cf-b64e-148ee0eb7064,tg:mpmbr:190_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
161f6c5e-70c7-56cf-b64e-148ee0eb7064,tg:mpmbr:190_#1,e22_UsageRestrictions,,id/date,,,,,,,1670,open
1621053a-516b-514c-b0d9-4d8861ea426c,tg:mpmbr:922_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:922_#1,https://data.museumplantinmoretus.be/ark:/11975/1621053a-516b-514c-b0d9-4d8861ea426c,,
1621053a-516b-514c-b0d9-4d8861ea426c,tg:mpmbr:922_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
1621053a-516b-514c-b0d9-4d8861ea426c,tg:mpmbr:922_#1,e22_UsageRestrictions,,id/date,,,,,,,1573,open
16386d7d-eaa0-5ee9-994c-184078c24242,tg:mpmbr:1150_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1150_#1,https://data.museumplantinmoretus.be/ark:/11975/16386d7d-eaa0-5ee9-994c-184078c24242,,
16386d7d-eaa0-5ee9-994c-184078c24242,tg:mpmbr:1150_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
16386d7d-eaa0-5ee9-994c-184078c24242,tg:mpmbr:1150_#1,e22_UsageRestrictions,,id/date,,,,,,,1677,open
16442527-008d-5752-8b9e-54089702e6ed,tg:mpmbr:423_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:423_#1,https://data.museumplantinmoretus.be/ark:/11975/16442527-008d-5752-8b9e-54089702e6ed,,
