ResourceID,brocade.id,card,order,source_field,source_code,Annotation (nl),Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget (nl),Connected Subject Identifier,Connected Subject Type,Creation Time Span Source Note (nl),Description (nl),Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value (nl),Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number (nl),Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
03ddb99e-ae87-5bfb-9f14-70bd5cece987,tg:mpmbr:924,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""cd667402-963d-5147-8e62-b08d691b3179"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0dd4cb0f-1f45-492e-b9b8-1a6bb872b405"", ""inverseOntologyProperty"": """"}]",,,,,,,,
040eb309-d180-5623-b171-20d9ae884f58,tg:mpmbr:1201,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:1201,https://data.museumplantinmoretus.be/ark:/11975/040eb309-d180-5623-b171-20d9ae884f58,Brieven,,,,
040eb309-d180-5623-b171-20d9ae884f58,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a821acb1-b2af-4a01-92e5-72eae83ae2b9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""72434c6b-932f-44c1-97cc-5a7863ace5d6"", ""inverseOntologyProperty"": """"}]"
040eb309-d180-5623-b171-20d9ae884f58,tg:mpmbr:1201,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678,1793,No Copyright - Public Domain Mark 1.0,
040eb309-d180-5623-b171-20d9ae884f58,tg:mpmbr:1201,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16780522,,,,,,,,,,,,,,,,,,,,,,,,,
040eb309-d180-5623-b171-20d9ae884f58,tg:mpmbr:1201,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
040eb309-d180-5623-b171-20d9ae884f58,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000001185,referentienummer,False,,,,,,,,,,,
040eb309-d180-5623-b171-20d9ae884f58,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:1201,brocade id,False,,,,,,,,,,,
040eb309-d180-5623-b171-20d9ae884f58,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:1201/N,brocade url,False,,,,,,,,,,,
040eb309-d180-5623-b171-20d9ae884f58,tg:mpmbr:1201,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""18f31364-4eb3-571d-af3d-aa550d274598"", ""ontologyProperty"": """", ""resourceXresourceId"": ""42ce943b-8d96-4856-a713-19b262421837"", ""inverseOntologyProperty"": """"}]",,,,,,,,
042bcbd0-ea3e-5f86-be09-d28466bece10,tg:mpmbr:344,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:344,https://data.museumplantinmoretus.be/ark:/11975/042bcbd0-ea3e-5f86-be09-d28466bece10,Brieven,,,,
042bcbd0-ea3e-5f86-be09-d28466bece10,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""98bb4cca-df78-45a4-8520-0ab0aa384476"", ""ontologyProperty"": """", ""resourceXresourceId"": ""12abfd67-7ba3-4868-9324-44ade502805b"", ""inverseOntologyProperty"": """"}]"
042bcbd0-ea3e-5f86-be09-d28466bece10,tg:mpmbr:344,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638,1753,No Copyright - Public Domain Mark 1.0,
042bcbd0-ea3e-5f86-be09-d28466bece10,tg:mpmbr:344,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16380721,,,,,,,,,,,,,,,,,,,,,,,,,
042bcbd0-ea3e-5f86-be09-d28466bece10,tg:mpmbr:344,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
042bcbd0-ea3e-5f86-be09-d28466bece10,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000333,referentienummer,False,,,,,,,,,,,
042bcbd0-ea3e-5f86-be09-d28466bece10,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:344,brocade id,False,,,,,,,,,,,
042bcbd0-ea3e-5f86-be09-d28466bece10,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:344/N,brocade url,False,,,,,,,,,,,
042bcbd0-ea3e-5f86-be09-d28466bece10,tg:mpmbr:344,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""585ffda7-e8f9-5998-87ad-a738b3f849a2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ddc87abc-848d-4427-b2a0-e9946b15db54"", ""inverseOntologyProperty"": """"}]",,,,,,,,
042cdf76-9781-50f5-897e-3b28c0decbe4,tg:mpmbr:1033,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:1033,https://data.museumplantinmoretus.be/ark:/11975/042cdf76-9781-50f5-897e-3b28c0decbe4,Brieven,,,,
042cdf76-9781-50f5-897e-3b28c0decbe4,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ea07e3ef-a6f4-4ed8-a106-5c34db2d6371"", ""ontologyProperty"": """", ""resourceXresourceId"": ""eeed286e-3824-4f9d-b3a0-10229a3c6634"", ""inverseOntologyProperty"": """"}]"
042cdf76-9781-50f5-897e-3b28c0decbe4,tg:mpmbr:1033,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675,1790,No Copyright - Public Domain Mark 1.0,
042cdf76-9781-50f5-897e-3b28c0decbe4,tg:mpmbr:1033,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16750422,,,,,,,,,,,,,,,,,,,,,,,,,
042cdf76-9781-50f5-897e-3b28c0decbe4,tg:mpmbr:1033,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
042cdf76-9781-50f5-897e-3b28c0decbe4,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000001017,referentienummer,False,,,,,,,,,,,
042cdf76-9781-50f5-897e-3b28c0decbe4,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:1033,brocade id,False,,,,,,,,,,,
042cdf76-9781-50f5-897e-3b28c0decbe4,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:1033/N,brocade url,False,,,,,,,,,,,
042cdf76-9781-50f5-897e-3b28c0decbe4,tg:mpmbr:1033,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""083efdb7-5735-5cfb-9ac7-47078da128bb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c91ab515-76b3-4c93-9767-9812e001c9e8"", ""inverseOntologyProperty"": """"}]",,,,,,,,
04301605-f46e-52d3-a2df-f7deebc9c772,tg:mpmbr:244,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:244,https://data.museumplantinmoretus.be/ark:/11975/04301605-f46e-52d3-a2df-f7deebc9c772,Brieven,,,,
04301605-f46e-52d3-a2df-f7deebc9c772,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""987dd803-34da-4973-a3bf-c42f95e3573e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e72ec09d-d515-461e-a204-b2dd74735a78"", ""inverseOntologyProperty"": """"}]"
04301605-f46e-52d3-a2df-f7deebc9c772,tg:mpmbr:244,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637,1752,No Copyright - Public Domain Mark 1.0,
04301605-f46e-52d3-a2df-f7deebc9c772,tg:mpmbr:244,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16370427,,,,,,,,,,,,,,,,,,,,,,,,,
04301605-f46e-52d3-a2df-f7deebc9c772,tg:mpmbr:244,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
04301605-f46e-52d3-a2df-f7deebc9c772,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000235,referentienummer,False,,,,,,,,,,,
04301605-f46e-52d3-a2df-f7deebc9c772,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:244,brocade id,False,,,,,,,,,,,
04301605-f46e-52d3-a2df-f7deebc9c772,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:244/N,brocade url,False,,,,,,,,,,,
04301605-f46e-52d3-a2df-f7deebc9c772,tg:mpmbr:244,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8b0ba3c8-0195-5884-a602-04dcffe6a8d9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""84b7f63a-3c91-4403-ba53-e7b0a35eb38a"", ""inverseOntologyProperty"": """"}]",,,,,,,,
0448644a-ad41-5caf-b117-6b5964c81171,tg:mpmbr:75,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:75,https://data.museumplantinmoretus.be/ark:/11975/0448644a-ad41-5caf-b117-6b5964c81171,Brieven,,,,
0448644a-ad41-5caf-b117-6b5964c81171,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""74dddf42-90cc-4837-951e-bac740364cf7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ae8ccc8e-c7f1-40ab-860b-7350865a6b40"", ""inverseOntologyProperty"": """"}]"
0448644a-ad41-5caf-b117-6b5964c81171,tg:mpmbr:75,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599,1714,No Copyright - Public Domain Mark 1.0,
0448644a-ad41-5caf-b117-6b5964c81171,tg:mpmbr:75,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,15991019,,,,,,,,,,,,,,,,,,,,,,,,,
0448644a-ad41-5caf-b117-6b5964c81171,tg:mpmbr:75,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
0448644a-ad41-5caf-b117-6b5964c81171,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000066,referentienummer,False,,,,,,,,,,,
0448644a-ad41-5caf-b117-6b5964c81171,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:75,brocade id,False,,,,,,,,,,,
0448644a-ad41-5caf-b117-6b5964c81171,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:75/N,brocade url,False,,,,,,,,,,,
0448644a-ad41-5caf-b117-6b5964c81171,tg:mpmbr:75,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""349864e6-4867-5e0d-9213-6849fe1e430e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8827bce9-582f-4011-8fbc-3a26db4f823f"", ""inverseOntologyProperty"": """"}]",,,,,,,,
04d48f6d-a553-56b5-92c6-bf6876ff1b4b,tg:mpmbr:598,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:598,https://data.museumplantinmoretus.be/ark:/11975/04d48f6d-a553-56b5-92c6-bf6876ff1b4b,Brieven,,,,
04d48f6d-a553-56b5-92c6-bf6876ff1b4b,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6989b8cc-04c4-4112-bcdf-da9e949292a2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a75d872a-e86e-4e00-bbbf-be942abae9a1"", ""inverseOntologyProperty"": """"}]"
04d48f6d-a553-56b5-92c6-bf6876ff1b4b,tg:mpmbr:598,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640,1755,No Copyright - Public Domain Mark 1.0,
04d48f6d-a553-56b5-92c6-bf6876ff1b4b,tg:mpmbr:598,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16400718,,,,,,,,,,,,,,,,,,,,,,,,,
04d48f6d-a553-56b5-92c6-bf6876ff1b4b,tg:mpmbr:598,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
04d48f6d-a553-56b5-92c6-bf6876ff1b4b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000585,referentienummer,False,,,,,,,,,,,
04d48f6d-a553-56b5-92c6-bf6876ff1b4b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:598,brocade id,False,,,,,,,,,,,
04d48f6d-a553-56b5-92c6-bf6876ff1b4b,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:598/N,brocade url,False,,,,,,,,,,,
04d48f6d-a553-56b5-92c6-bf6876ff1b4b,tg:mpmbr:598,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b1881c81-94eb-52c3-8c38-7d738f2508f1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3457e472-aa99-47bb-ba7b-4fa8625b77b7"", ""inverseOntologyProperty"": """"}]",,,,,,,,
04dd5fa5-d80c-5a0e-9802-d721a2e9ce43,tg:mpmbr:1152,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:1152,https://data.museumplantinmoretus.be/ark:/11975/04dd5fa5-d80c-5a0e-9802-d721a2e9ce43,Brieven,,,,
04dd5fa5-d80c-5a0e-9802-d721a2e9ce43,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5bc005a0-26d3-4083-8042-f6b40b8652d3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1fd64284-ce11-4e81-bdb8-66028b979d20"", ""inverseOntologyProperty"": """"}]"
04dd5fa5-d80c-5a0e-9802-d721a2e9ce43,tg:mpmbr:1152,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677,1792,No Copyright - Public Domain Mark 1.0,
04dd5fa5-d80c-5a0e-9802-d721a2e9ce43,tg:mpmbr:1152,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16770511,,,,,,,,,,,,,,,,,,,,,,,,,
04dd5fa5-d80c-5a0e-9802-d721a2e9ce43,tg:mpmbr:1152,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
04dd5fa5-d80c-5a0e-9802-d721a2e9ce43,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000001136,referentienummer,False,,,,,,,,,,,
04dd5fa5-d80c-5a0e-9802-d721a2e9ce43,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:1152,brocade id,False,,,,,,,,,,,
04dd5fa5-d80c-5a0e-9802-d721a2e9ce43,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:1152/N,brocade url,False,,,,,,,,,,,
04dd5fa5-d80c-5a0e-9802-d721a2e9ce43,tg:mpmbr:1152,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9eccc17a-8041-5c98-a8b6-2238014d6e84"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f8981aad-a8f1-41f8-a3c5-6a4f38fe07b0"", ""inverseOntologyProperty"": """"}]",,,,,,,,
050c6263-a16d-54cc-b46c-dfff1b061150,tg:mpmbr:874,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:874,https://data.museumplantinmoretus.be/ark:/11975/050c6263-a16d-54cc-b46c-dfff1b061150,Brieven,,,,
050c6263-a16d-54cc-b46c-dfff1b061150,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a31f36f1-c180-48e6-8488-a77598c7a938"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6097c488-6419-41b4-9a86-154f8684a41f"", ""inverseOntologyProperty"": """"}]"
050c6263-a16d-54cc-b46c-dfff1b061150,tg:mpmbr:874,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627,1742,No Copyright - Public Domain Mark 1.0,
050c6263-a16d-54cc-b46c-dfff1b061150,tg:mpmbr:874,e73_Languages,1,kenmerken.mpmlanguage,lat,,,,,,,,,,,,,,,,,,,,,,,,,Latin (language),,,,,,,,,,,,,,
050c6263-a16d-54cc-b46c-dfff1b061150,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000860,referentienummer,False,,,,,,,,,,,
050c6263-a16d-54cc-b46c-dfff1b061150,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:874,brocade id,False,,,,,,,,,,,
050c6263-a16d-54cc-b46c-dfff1b061150,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:874/N,brocade url,False,,,,,,,,,,,
050c6263-a16d-54cc-b46c-dfff1b061150,tg:mpmbr:874,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""47692671-422b-5b98-9d09-5d493fda0d0c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dd1bf96a-7974-43c4-bf9a-39c3f32e294f"", ""inverseOntologyProperty"": """"}]",,,,,,,,
050d3679-c2c0-56d5-98aa-6f6050107036,tg:mpmbr:1132,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:1132,https://data.museumplantinmoretus.be/ark:/11975/050d3679-c2c0-56d5-98aa-6f6050107036,Brieven,,,,
050d3679-c2c0-56d5-98aa-6f6050107036,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""18269ce8-6ae1-4fe0-a8d6-314e09573ea8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""da9fd091-a82f-4746-b93f-99b2d6be6483"", ""inverseOntologyProperty"": """"}]"
050d3679-c2c0-56d5-98aa-6f6050107036,tg:mpmbr:1132,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676,1791,No Copyright - Public Domain Mark 1.0,
050d3679-c2c0-56d5-98aa-6f6050107036,tg:mpmbr:1132,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16761123,,,,,,,,,,,,,,,,,,,,,,,,,
050d3679-c2c0-56d5-98aa-6f6050107036,tg:mpmbr:1132,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
050d3679-c2c0-56d5-98aa-6f6050107036,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000001116,referentienummer,False,,,,,,,,,,,
050d3679-c2c0-56d5-98aa-6f6050107036,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:1132,brocade id,False,,,,,,,,,,,
050d3679-c2c0-56d5-98aa-6f6050107036,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:1132/N,brocade url,False,,,,,,,,,,,
050d3679-c2c0-56d5-98aa-6f6050107036,tg:mpmbr:1132,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""467a2b17-fb08-5fe8-a9ac-f4576e1cd341"", ""ontologyProperty"": """", ""resourceXresourceId"": ""48d7edb6-ff32-4f84-9dac-c987828b1787"", ""inverseOntologyProperty"": """"}]",,,,,,,,
051d4847-4b92-547d-bb11-798945cee48b,tg:mpmbr:561,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:561,https://data.museumplantinmoretus.be/ark:/11975/051d4847-4b92-547d-bb11-798945cee48b,Brieven,,,,
051d4847-4b92-547d-bb11-798945cee48b,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8964c176-6afe-42aa-9b55-01591a24269b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6670f70f-0a13-4179-a2d1-05ebb30b8e98"", ""inverseOntologyProperty"": """"}]"
051d4847-4b92-547d-bb11-798945cee48b,tg:mpmbr:561,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640,1755,No Copyright - Public Domain Mark 1.0,
051d4847-4b92-547d-bb11-798945cee48b,tg:mpmbr:561,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16400222,,,,,,,,,,,,,,,,,,,,,,,,,
051d4847-4b92-547d-bb11-798945cee48b,tg:mpmbr:561,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
051d4847-4b92-547d-bb11-798945cee48b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000548,referentienummer,False,,,,,,,,,,,
051d4847-4b92-547d-bb11-798945cee48b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:561,brocade id,False,,,,,,,,,,,
051d4847-4b92-547d-bb11-798945cee48b,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:561/N,brocade url,False,,,,,,,,,,,
051d4847-4b92-547d-bb11-798945cee48b,tg:mpmbr:561,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8fa61414-9982-56be-a9fd-ac37a2eae968"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1a83754e-3dec-430f-9c53-2fd207e55c29"", ""inverseOntologyProperty"": """"}]",,,,,,,,
054dc136-e9b5-548e-b6fb-542ac401b603,tg:mpmbr:192,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:192,https://data.museumplantinmoretus.be/ark:/11975/054dc136-e9b5-548e-b6fb-542ac401b603,Brieven,,,,
054dc136-e9b5-548e-b6fb-542ac401b603,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1ce220e2-4407-4779-b3dc-7368742e4704"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d5520ac5-ba9e-4099-891c-ccbcc4e11c28"", ""inverseOntologyProperty"": """"}]"
054dc136-e9b5-548e-b6fb-542ac401b603,tg:mpmbr:192,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672,1787,No Copyright - Public Domain Mark 1.0,
054dc136-e9b5-548e-b6fb-542ac401b603,tg:mpmbr:192,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16720215,,,,,,,,,,,,,,,,,,,,,,,,,
054dc136-e9b5-548e-b6fb-542ac401b603,tg:mpmbr:192,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
054dc136-e9b5-548e-b6fb-542ac401b603,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000183,referentienummer,False,,,,,,,,,,,
054dc136-e9b5-548e-b6fb-542ac401b603,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:192,brocade id,False,,,,,,,,,,,
054dc136-e9b5-548e-b6fb-542ac401b603,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:192/N,brocade url,False,,,,,,,,,,,
054dc136-e9b5-548e-b6fb-542ac401b603,tg:mpmbr:192,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e97bb5c8-8136-5ec3-986e-72bcc66b09d1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""79f3d59d-a996-434c-bff6-9957b8db8b15"", ""inverseOntologyProperty"": """"}]",,,,,,,,
059afcc7-0e7a-5405-80c4-8d8371cfea64,tg:mpmbr:707,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:707,https://data.museumplantinmoretus.be/ark:/11975/059afcc7-0e7a-5405-80c4-8d8371cfea64,Brieven,,,,
