ResourceID,mmb_id_mat,card,order,Acquisition Brocade ID,Acquisition Widget,Archive Brocade ID,Archive Widget,source_value,Dimension Value,Dimension Type,Dimension Measurement Unit,au_code,au_name,Production Actor Role,Production Actor Note,Production Actor Widget,Start Date,End Date,source_field,source_date,Restriction Type,Image URL,Image Manifest,Image Manifest Type,Image URL Type,Keeper,Object Number,Object Number Type,Object Identifier,Warehouse Location (begin),Warehouse Location (end),Object Type,Other Identifier Type,Other Identifier,Annotation Type,Annotation Language,Annotation
16fdf550-a558-5c59-b552-9e20923211a7,tg:mmbdc:98_#1,e22_Archives,1,,,MMB.A.I.D.2.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16fdf550-a558-5c59-b552-9e20923211a7,,e22_Dimensions,,,,,,277 x 219 mm,277,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
16fdf550-a558-5c59-b552-9e20923211a7,,e22_Dimensions,,,,,,277 x 219 mm,219,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
16fdf550-a558-5c59-b552-9e20923211a7,tg:mmbdc:98_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/O1q6qORiXhFBECcSNdAZdTlI,https://dams.antwerpen.be/iiif/O1q6qORiXhFBECcSNdAZdTlI/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
16fdf550-a558-5c59-b552-9e20923211a7,tg:mmbdc:98_#1,e22_ProductionActors,1,,,,,,,,,au::115285:1,"Hertoghe, Eugène",authors,,"dlod={""suggest"":[""/agents/people/12220399"",""au::115285"",""au::115285:1"",""ark:/83110/x0/1b817d91-e870-5d12-a985-a3ff350a7a51"",""Eugène Hertoghe""],""name"":""Eugène Hertoghe"",""ark"":""ark:/83110/x0/1b817d91-e870-5d12-a985-a3ff350a7a51"",""uri"":""/agents/people/12220399"",""id"":""au::115285:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
16fdf550-a558-5c59-b552-9e20923211a7,tg:mmbdc:98_#1,e22_ProductionActors,2,,,,,,,,,au::115284:1,"Verelst, Willem",signers,,"dlod={""suggest"":[""/agents/people/12220104"",""au::115284"",""au::115284:1"",""ark:/83110/x0/d26da96d-b4c2-5e81-980d-6d12344bae35"",""Willem Verelst""],""name"":""Willem Verelst"",""ark"":""ark:/83110/x0/d26da96d-b4c2-5e81-980d-6d12344bae35"",""uri"":""/agents/people/12220104"",""id"":""au::115284:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
16fdf550-a558-5c59-b552-9e20923211a7,tg:mmbdc:98_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1916-09-04,1916-10-20,,,,,,,,,,,,,,,,,,,
16fdf550-a558-5c59-b552-9e20923211a7,tg:mmbdc:98_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1916,permission required,,,,,,,,,,,,,,,,
17adbd28-c62d-5c4a-91c2-e7973e7f0fd8,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:101_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/17adbd28-c62d-5c4a-91c2-e7973e7f0fd8,Doos A.XI,,files (document groupings),record identifiers,MMB.A.1523,,,
17adbd28-c62d-5c4a-91c2-e7973e7f0fd8,tg:mmbdc:101_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17adbd28-c62d-5c4a-91c2-e7973e7f0fd8,tg:mmbdc:101_#1,e22_Archives,1,,,MMB.A.I.D.2.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17adbd28-c62d-5c4a-91c2-e7973e7f0fd8,,e22_Dimensions,,,,,,278 x 219 mm,278,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
17adbd28-c62d-5c4a-91c2-e7973e7f0fd8,,e22_Dimensions,,,,,,278 x 219 mm,219,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
17adbd28-c62d-5c4a-91c2-e7973e7f0fd8,tg:mmbdc:101_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/LkWH6UQ5gMSMWljbU4gNXNxi,https://dams.antwerpen.be/iiif/LkWH6UQ5gMSMWljbU4gNXNxi/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
17adbd28-c62d-5c4a-91c2-e7973e7f0fd8,tg:mmbdc:101_#1,e22_ProductionActors,1,,,,,,,,,au::115285:1,"Hertoghe, Eugène",authors,,"dlod={""suggest"":[""/agents/people/12220399"",""au::115285"",""au::115285:1"",""ark:/83110/x0/1b817d91-e870-5d12-a985-a3ff350a7a51"",""Eugène Hertoghe""],""name"":""Eugène Hertoghe"",""ark"":""ark:/83110/x0/1b817d91-e870-5d12-a985-a3ff350a7a51"",""uri"":""/agents/people/12220399"",""id"":""au::115285:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
17adbd28-c62d-5c4a-91c2-e7973e7f0fd8,tg:mmbdc:101_#1,e22_ProductionActors,2,,,,,,,,,au::115284:1,"Verelst, Willem",signers,,"dlod={""suggest"":[""/agents/people/12220104"",""au::115284"",""au::115284:1"",""ark:/83110/x0/d26da96d-b4c2-5e81-980d-6d12344bae35"",""Willem Verelst""],""name"":""Willem Verelst"",""ark"":""ark:/83110/x0/d26da96d-b4c2-5e81-980d-6d12344bae35"",""uri"":""/agents/people/12220104"",""id"":""au::115284:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
17adbd28-c62d-5c4a-91c2-e7973e7f0fd8,tg:mmbdc:101_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1917-10-29,1917-12-01,,,,,,,,,,,,,,,,,,,
17adbd28-c62d-5c4a-91c2-e7973e7f0fd8,tg:mmbdc:101_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1917,permission required,,,,,,,,,,,,,,,,
19a928ce-384c-5950-9f66-aff236631d53,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:128_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/19a928ce-384c-5950-9f66-aff236631d53,Doos A.XII,,files (document groupings),record identifiers,MMB.A.1662,,,
19a928ce-384c-5950-9f66-aff236631d53,tg:mmbdc:128_#1,e22_Archives,1,,,MMB.A.I.A.4.c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19a928ce-384c-5950-9f66-aff236631d53,,e22_Dimensions,,,,,,"137 x 211,2 mm",137,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
19a928ce-384c-5950-9f66-aff236631d53,,e22_Dimensions,,,,,,"137 x 211,2 mm","211,2",breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
19a928ce-384c-5950-9f66-aff236631d53,tg:mmbdc:128_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/T1cWhdKIOJeec6dlRvRnbB0R,https://dams.antwerpen.be/iiif/T1cWhdKIOJeec6dlRvRnbB0R/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
19a928ce-384c-5950-9f66-aff236631d53,tg:mmbdc:128_#1,e22_ProductionActors,1,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
19a928ce-384c-5950-9f66-aff236631d53,tg:mmbdc:128_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1896-04-uu,,,,,,,,,,,,,,,,,,,,
19a928ce-384c-5950-9f66-aff236631d53,tg:mmbdc:128_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1896,permission required,,,,,,,,,,,,,,,,
1aacb29f-bc49-56ee-afd3-9ae413d1ef68,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:45_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/1aacb29f-bc49-56ee-afd3-9ae413d1ef68,Doos A.IX,,offprints,record identifiers,MMB.A.1285,,,
1aacb29f-bc49-56ee-afd3-9ae413d1ef68,tg:mmbdc:45_#1,e22_Archives,1,,,MMB.A.I.E.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1aacb29f-bc49-56ee-afd3-9ae413d1ef68,,e22_Dimensions,,,,,,243 x 160 mm,243,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
1aacb29f-bc49-56ee-afd3-9ae413d1ef68,,e22_Dimensions,,,,,,243 x 160 mm,160,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
1aacb29f-bc49-56ee-afd3-9ae413d1ef68,tg:mmbdc:45_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/wG2A7ZSIgeWGMsSdQPFKR66o,https://dams.antwerpen.be/iiif/wG2A7ZSIgeWGMsSdQPFKR66o/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
1aacb29f-bc49-56ee-afd3-9ae413d1ef68,tg:mmbdc:45_#1,e22_ProductionActors,1,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
1aacb29f-bc49-56ee-afd3-9ae413d1ef68,tg:mmbdc:45_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1905-03-08,,,,,,,,,,,,,,,,,,,,
1aacb29f-bc49-56ee-afd3-9ae413d1ef68,tg:mmbdc:45_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1905,permission required,,,,,,,,,,,,,,,,
1ad7940d-d021-5cc9-8925-a3c6257b3437,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:158_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/1ad7940d-d021-5cc9-8925-a3c6257b3437,Doos A.XIX,,files (document groupings),record identifiers,MMB.A.2497,remarks,Nederlands,55 bladzijden
1ad7940d-d021-5cc9-8925-a3c6257b3437,tg:mmbdc:158_#1,e22_Archives,1,,,MMB.A.I.B.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ad7940d-d021-5cc9-8925-a3c6257b3437,,e22_Dimensions,,,,,,86 x 130 mm,86,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
1ad7940d-d021-5cc9-8925-a3c6257b3437,,e22_Dimensions,,,,,,86 x 130 mm,130,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
1ad7940d-d021-5cc9-8925-a3c6257b3437,tg:mmbdc:158_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/EPWcndONUJCTbTbBbfsekg7U,https://dams.antwerpen.be/iiif/EPWcndONUJCTbTbBbfsekg7U/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
1ad7940d-d021-5cc9-8925-a3c6257b3437,tg:mmbdc:158_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,,permission required,,,,,,,,,,,,,,,,
1c48a847-afc7-5397-952e-1e29afa72022,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:140_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/1c48a847-afc7-5397-952e-1e29afa72022,Doos A.XVIII,,files (document groupings),record identifiers,MMB.A.2420,remarks,Nederlands,3 vellen
1c48a847-afc7-5397-952e-1e29afa72022,tg:mmbdc:140_#1,e22_Archives,1,,,MMB.A.I.A.3.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c48a847-afc7-5397-952e-1e29afa72022,,e22_Dimensions,,,,,,204 x 123 mm,204,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
1c48a847-afc7-5397-952e-1e29afa72022,,e22_Dimensions,,,,,,204 x 123 mm,123,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
1c48a847-afc7-5397-952e-1e29afa72022,tg:mmbdc:140_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/Z1DdNQZiZnaxJSCmQbj3KREG,https://dams.antwerpen.be/iiif/Z1DdNQZiZnaxJSCmQbj3KREG/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
1c48a847-afc7-5397-952e-1e29afa72022,tg:mmbdc:140_#1,e22_ProductionActors,1,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
1c48a847-afc7-5397-952e-1e29afa72022,tg:mmbdc:140_#1,e22_ProductionActors,2,,,,,,,,,au::19528:1,"Verhaegen, Arthur",subjects (content of works),,"dlod={""suggest"":[""/agents/people/2089496"",""au::19528"",""au::19528:1"",""ark:/83110/x0/dfe34bd2-0c9a-56cf-b4eb-23981379bc9e"",""Arthur Verhaegen""],""name"":""Arthur Verhaegen"",""ark"":""ark:/83110/x0/dfe34bd2-0c9a-56cf-b4eb-23981379bc9e"",""uri"":""/agents/people/2089496"",""id"":""au::19528:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
1c48a847-afc7-5397-952e-1e29afa72022,tg:mmbdc:140_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1892-uu-uu,,,,,,,,,,,,,,,,,,,,
1c48a847-afc7-5397-952e-1e29afa72022,tg:mmbdc:140_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1892,open,,,,,,,,,,,,,,,,
200b78aa-59d1-5d48-a3e9-a9698441da3e,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:100_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/200b78aa-59d1-5d48-a3e9-a9698441da3e,Doos A.XI,,files (document groupings),record identifiers,MMB.A.1522,,,
200b78aa-59d1-5d48-a3e9-a9698441da3e,tg:mmbdc:100_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200b78aa-59d1-5d48-a3e9-a9698441da3e,tg:mmbdc:100_#1,e22_Archives,1,,,MMB.A.I.D.2.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200b78aa-59d1-5d48-a3e9-a9698441da3e,,e22_Dimensions,,,,,,277 x 219 mm,277,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
200b78aa-59d1-5d48-a3e9-a9698441da3e,,e22_Dimensions,,,,,,277 x 219 mm,219,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
200b78aa-59d1-5d48-a3e9-a9698441da3e,tg:mmbdc:100_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/U2gRNaGkBmYSdPMdOAqk8NQ3,https://dams.antwerpen.be/iiif/U2gRNaGkBmYSdPMdOAqk8NQ3/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
200b78aa-59d1-5d48-a3e9-a9698441da3e,tg:mmbdc:100_#1,e22_ProductionActors,1,,,,,,,,,au::115285:1,"Hertoghe, Eugène",authors,,"dlod={""suggest"":[""/agents/people/12220399"",""au::115285"",""au::115285:1"",""ark:/83110/x0/1b817d91-e870-5d12-a985-a3ff350a7a51"",""Eugène Hertoghe""],""name"":""Eugène Hertoghe"",""ark"":""ark:/83110/x0/1b817d91-e870-5d12-a985-a3ff350a7a51"",""uri"":""/agents/people/12220399"",""id"":""au::115285:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
200b78aa-59d1-5d48-a3e9-a9698441da3e,tg:mmbdc:100_#1,e22_ProductionActors,2,,,,,,,,,au::115284:1,"Verelst, Willem",signers,,"dlod={""suggest"":[""/agents/people/12220104"",""au::115284"",""au::115284:1"",""ark:/83110/x0/d26da96d-b4c2-5e81-980d-6d12344bae35"",""Willem Verelst""],""name"":""Willem Verelst"",""ark"":""ark:/83110/x0/d26da96d-b4c2-5e81-980d-6d12344bae35"",""uri"":""/agents/people/12220104"",""id"":""au::115284:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
200b78aa-59d1-5d48-a3e9-a9698441da3e,tg:mmbdc:100_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1918-02-05,,,,,,,,,,,,,,,,,,,,
200b78aa-59d1-5d48-a3e9-a9698441da3e,tg:mmbdc:100_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1918,permission required,,,,,,,,,,,,,,,,
2259aad3-ca05-5180-a684-1726b89be913,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:130_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/2259aad3-ca05-5180-a684-1726b89be913,Doos A.XII,,financial records,record identifiers,MMB.A.1665,remarks,Nederlands,MMB.0954
2259aad3-ca05-5180-a684-1726b89be913,tg:mmbdc:130_#1,e22_Archives,1,,,MMB.A.I.A.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259aad3-ca05-5180-a684-1726b89be913,,e22_Dimensions,,,,,,249 x 177 mm,249,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
2259aad3-ca05-5180-a684-1726b89be913,,e22_Dimensions,,,,,,249 x 177 mm,177,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
2259aad3-ca05-5180-a684-1726b89be913,tg:mmbdc:130_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/crSKTWrPDTEMgVfbu3Vgq5Ld,https://dams.antwerpen.be/iiif/crSKTWrPDTEMgVfbu3Vgq5Ld/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
2259aad3-ca05-5180-a684-1726b89be913,tg:mmbdc:130_#1,e22_ProductionActors,1,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
2259aad3-ca05-5180-a684-1726b89be913,tg:mmbdc:130_#1,e22_ProductionActors,2,,,,,,,,,au::115316:1,"Lambrechts, Arthur",subjects (content of works),,"dlod={""suggest"":[""/agents/people/12220416"",""au::115316"",""au::115316:1"",""ark:/83110/x0/995a8f2b-ea92-5efd-b9c8-a2fc4c410c41"",""Arthur Lambrechts""],""name"":""Arthur Lambrechts"",""ark"":""ark:/83110/x0/995a8f2b-ea92-5efd-b9c8-a2fc4c410c41"",""uri"":""/agents/people/12220416"",""id"":""au::115316:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
2259aad3-ca05-5180-a684-1726b89be913,tg:mmbdc:130_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1893-07-06,,,,,,,,,,,,,,,,,,,,
2259aad3-ca05-5180-a684-1726b89be913,tg:mmbdc:130_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1893,permission required,,,,,,,,,,,,,,,,
24617713-e3c4-5f12-b314-aaa0bdb307bf,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:139_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/24617713-e3c4-5f12-b314-aaa0bdb307bf,Doos A.XVIII,,postcards,record identifiers,MMB.A.2387,,,
24617713-e3c4-5f12-b314-aaa0bdb307bf,tg:mmbdc:139_#1,e22_Archives,1,,,MMB.A.I.B.3.d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24617713-e3c4-5f12-b314-aaa0bdb307bf,,e22_Dimensions,,,,,,53 x 90 mm,53,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
24617713-e3c4-5f12-b314-aaa0bdb307bf,,e22_Dimensions,,,,,,53 x 90 mm,90,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
24617713-e3c4-5f12-b314-aaa0bdb307bf,tg:mmbdc:139_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/U1xfibSh6EXXVUWoZYvZawmL,https://dams.antwerpen.be/iiif/U1xfibSh6EXXVUWoZYvZawmL/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
24617713-e3c4-5f12-b314-aaa0bdb307bf,tg:mmbdc:139_#1,e22_ProductionActors,1,,,,,,,,,,"Kimbel, Francis",subjects (content of works),"Kimbel, Francis (onderwerp)",,,,,,,,,,,,,,,,,,,,,,
24617713-e3c4-5f12-b314-aaa0bdb307bf,tg:mmbdc:139_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,,permission required,,,,,,,,,,,,,,,,
24eda292-f177-5ead-831d-19b9e518638b,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:136_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/24eda292-f177-5ead-831d-19b9e518638b,Doos A.XVII,,clippings (information artifacts),record identifiers,MMB.A.2341,,,
24eda292-f177-5ead-831d-19b9e518638b,tg:mmbdc:136_#1,e22_Archives,1,,,MMB.A.I.B.3.d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24eda292-f177-5ead-831d-19b9e518638b,,e22_Dimensions,,,,,,90 x 68 mm,90,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
24eda292-f177-5ead-831d-19b9e518638b,,e22_Dimensions,,,,,,90 x 68 mm,68,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
24eda292-f177-5ead-831d-19b9e518638b,tg:mmbdc:136_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/r2TcziSIjadn9frbYTdyNRRU,https://dams.antwerpen.be/iiif/r2TcziSIjadn9frbYTdyNRRU/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
24eda292-f177-5ead-831d-19b9e518638b,tg:mmbdc:136_#1,e22_ProductionActors,1,,,,,,,,,au::13305:1,Museum Mayer van den Bergh,subjects (content of works),,"dlod={""suggest"":[""/agents/corporate_entities/1423635"",""au::13305"",""au::13305:1"",""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""Museum Mayer van den Bergh""],""name"":""Museum Mayer van den Bergh"",""ark"":""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""uri"":""/agents/corporate_entities/1423635"",""id"":""au::13305:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
24eda292-f177-5ead-831d-19b9e518638b,tg:mmbdc:136_#1,e22_ProductionActors,2,,,,,,,,,au::115274:1,"Peellaert, Juvenal",subjects (content of works),,"dlod={""suggest"":[""/agents/people/12220401"",""au::115274"",""au::115274:1"",""ark:/83110/x0/e064c989-8deb-5037-869a-10dad3640d4a"",""Juvenal Peellaert""],""name"":""Juvenal Peellaert"",""ark"":""ark:/83110/x0/e064c989-8deb-5037-869a-10dad3640d4a"",""uri"":""/agents/people/12220401"",""id"":""au::115274:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
24eda292-f177-5ead-831d-19b9e518638b,tg:mmbdc:136_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1910-06-20,,,,,,,,,,,,,,,,,,,,
24eda292-f177-5ead-831d-19b9e518638b,tg:mmbdc:136_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1910,permission required,,,,,,,,,,,,,,,,
268e406e-6525-5782-b2da-0d76cc8657b3,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:134_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/268e406e-6525-5782-b2da-0d76cc8657b3,Doos A.XII,,financial records,record identifiers,MMB.A.1670,,,
268e406e-6525-5782-b2da-0d76cc8657b3,tg:mmbdc:134_#1,e22_Archives,1,,,MMB.A.I.A.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268e406e-6525-5782-b2da-0d76cc8657b3,,e22_Dimensions,,,,,,127 x 202 mm,127,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
268e406e-6525-5782-b2da-0d76cc8657b3,,e22_Dimensions,,,,,,127 x 202 mm,202,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
268e406e-6525-5782-b2da-0d76cc8657b3,tg:mmbdc:134_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/a1SHgWQmTsoXgWRaPhn9UjZ6,https://dams.antwerpen.be/iiif/a1SHgWQmTsoXgWRaPhn9UjZ6/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
268e406e-6525-5782-b2da-0d76cc8657b3,tg:mmbdc:134_#1,e22_ProductionActors,1,,,,,,,,,au::115317:1,"Waegeningh, François van",authors,,"dlod={""suggest"":[""/agents/people/12220426"",""au::115317"",""au::115317:1"",""ark:/83110/x0/aa8d5820-f670-525f-b00c-0d32368aec69"",""François van Waegeningh""],""name"":""François van Waegeningh"",""ark"":""ark:/83110/x0/aa8d5820-f670-525f-b00c-0d32368aec69"",""uri"":""/agents/people/12220426"",""id"":""au::115317:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
268e406e-6525-5782-b2da-0d76cc8657b3,tg:mmbdc:134_#1,e22_ProductionActors,2,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
268e406e-6525-5782-b2da-0d76cc8657b3,tg:mmbdc:134_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1898-03-03,,,,,,,,,,,,,,,,,,,,
