ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Title Type,Title,Title Language,Record Type,Description Type,Description Language,Description
9c409e7c-ec60-575a-bf76-073097852c86,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/9c409e7c-ec60-575a-bf76-073097852c86,object identifier,tg:mmbdc:106,record identifiers,MMB.A.1558,constructed titles,Visitekaartje 'Mr & Mme Van Reeth-Genicot & Famille',Dutch (language),Documenten,,,
9c409e7c-ec60-575a-bf76-073097852c86,e73_Copyrights,tg:mmbdc:106,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,
9c409e7c-ec60-575a-bf76-073097852c86,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
9c409e7c-ec60-575a-bf76-073097852c86,e73_MaterialRecords,tg:mmbdc:106,1,,,,,,,f8bd3003-7f70-5219-8c4b-447da7801fef,tg:mmbdc:106_#1,"[{""resourceId"": ""f8bd3003-7f70-5219-8c4b-447da7801fef"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5b900593-42bb-40af-8e84-ac8d604dd05a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
9e60796d-39b4-5c78-a699-b150df0da6ca,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/9e60796d-39b4-5c78-a699-b150df0da6ca,object identifier,tg:mmbdc:10,record identifiers,MMB.A.1198,constructed titles,Doodsbrief Fritz Mayer van den Bergh,Dutch (language),Documenten,,,
9e60796d-39b4-5c78-a699-b150df0da6ca,e73_Copyrights,tg:mmbdc:10,,begindatum,,,,,,,,,1901,No Known Copyright,2016,,,,,,,,,,,,
9e60796d-39b4-5c78-a699-b150df0da6ca,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
9e60796d-39b4-5c78-a699-b150df0da6ca,e73_MaterialRecords,tg:mmbdc:10,1,,,,,,,39634300-2e08-57c7-86c1-c80ade0e45e4,tg:mmbdc:10_#1,"[{""resourceId"": ""39634300-2e08-57c7-86c1-c80ade0e45e4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3b6648a1-5f48-44ea-b4cc-1b4047f04a55"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
a186e0f7-a2b1-5c33-b76c-19874b8fa52c,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/a186e0f7-a2b1-5c33-b76c-19874b8fa52c,object identifier,tg:mmbdc:84,record identifiers,MMB.A.1478,constructed titles,Notitie: werking Sint Henricusstichting 1915-1916,Dutch (language),Documenten,,,
a186e0f7-a2b1-5c33-b76c-19874b8fa52c,e73_Copyrights,tg:mmbdc:84,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,
a186e0f7-a2b1-5c33-b76c-19874b8fa52c,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
a186e0f7-a2b1-5c33-b76c-19874b8fa52c,e73_MaterialRecords,tg:mmbdc:84,1,,,,,,,c6003b5b-752b-55a3-a09b-3eacaecf40fc,tg:mmbdc:84_#1,"[{""resourceId"": ""c6003b5b-752b-55a3-a09b-3eacaecf40fc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""117a22a0-f2f9-463c-a5f0-22f5fd3c56ed"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
a1fd1a6e-f524-5288-9021-ee6b2fc15c48,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/a1fd1a6e-f524-5288-9021-ee6b2fc15c48,object identifier,tg:mmbdc:61,record identifiers,MMB.A.1369,constructed titles,"Overeenkomst tussen Henriëtte Mayer van den Bergh en A. Brouwers, Moeder Overste van het Sint Camillus gesticht voor de huur van kamers",Dutch (language),Documenten,,,
a1fd1a6e-f524-5288-9021-ee6b2fc15c48,e73_Copyrights,tg:mmbdc:61,,begindatum,,,,,,,,,1903,No Known Copyright,2018,,,,,,,,,,,,
a1fd1a6e-f524-5288-9021-ee6b2fc15c48,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
a1fd1a6e-f524-5288-9021-ee6b2fc15c48,e73_MaterialRecords,tg:mmbdc:61,1,,,,,,,7c720b83-9b7a-5caa-b0a2-8c4f03bda5bf,tg:mmbdc:61_#1,"[{""resourceId"": ""7c720b83-9b7a-5caa-b0a2-8c4f03bda5bf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e70b9a9c-e98d-4553-804c-2116c82ad76a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
a34674cd-e662-5474-924d-c80290414a0f,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/a34674cd-e662-5474-924d-c80290414a0f,object identifier,tg:mmbdc:167,record identifiers,MMB.A.2552,constructed titles,Balboekje van Fritz Mayer van den Bergh,Dutch (language),Documenten,,,
a34674cd-e662-5474-924d-c80290414a0f,e73_Copyrights,tg:mmbdc:167,,begindatum,,,,,,,,,uuuu,Copyright Undetermined,,,,,,,,,,,,,
a34674cd-e662-5474-924d-c80290414a0f,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
a34674cd-e662-5474-924d-c80290414a0f,e73_MaterialRecords,tg:mmbdc:167,1,,,,,,,b3190c4b-e2d5-5f49-9d6a-6d3bab05282e,tg:mmbdc:167_#1,"[{""resourceId"": ""b3190c4b-e2d5-5f49-9d6a-6d3bab05282e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""413672b4-2649-410f-9620-335ddbc053ef"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
a494d4ad-3977-5bd9-b944-005e4afa15be,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/a494d4ad-3977-5bd9-b944-005e4afa15be,object identifier,tg:mmbdc:113,record identifiers,MMB.A.1617,constructed titles,Uitnodiging 'Oeuvre de l'Archange Raphaël pour la protection des émigrants de toutes les nationalités',Dutch (language),Documenten,descriptive note,Nederlands,"""Causerie littéraire par Monsieur Gaston della Faille de Leverghem, dans la salle 1er étage de la Maison des Rois Mages, rue de l'Hôpital 10"""
a494d4ad-3977-5bd9-b944-005e4afa15be,e73_Copyrights,tg:mmbdc:113,,begindatum,,,,,,,,,uuuu,Copyright Undetermined,,,,,,,,,,,,,
a494d4ad-3977-5bd9-b944-005e4afa15be,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
a494d4ad-3977-5bd9-b944-005e4afa15be,e73_MaterialRecords,tg:mmbdc:113,1,,,,,,,85ae7137-f532-57c0-b555-7735245bd5bf,tg:mmbdc:113_#1,"[{""resourceId"": ""85ae7137-f532-57c0-b555-7735245bd5bf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""506f222d-c049-45d4-be4f-7bb606b30d52"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
a5c8f42a-18aa-5603-bfe4-e31872c63d32,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/a5c8f42a-18aa-5603-bfe4-e31872c63d32,object identifier,tg:mmbdc:59,record identifiers,MMB.A.1363,constructed titles,Reglement van inwendige orde van de Sint Henricusstichting,Dutch (language),Documenten,,,
a5c8f42a-18aa-5603-bfe4-e31872c63d32,e73_Copyrights,tg:mmbdc:59,,begindatum,,,,,,,,,1906,No Known Copyright,2021,,,,,,,,,,,,
a5c8f42a-18aa-5603-bfe4-e31872c63d32,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
a5c8f42a-18aa-5603-bfe4-e31872c63d32,e73_MaterialRecords,tg:mmbdc:59,1,,,,,,,926ae845-ce4c-53c4-834e-c655edd31184,tg:mmbdc:59_#1,"[{""resourceId"": ""926ae845-ce4c-53c4-834e-c655edd31184"", ""ontologyProperty"": """", ""resourceXresourceId"": ""43acaf69-f1f6-496d-895e-6709628ea825"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
a6219f25-033c-593f-90d8-efb505fc4bb8,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/a6219f25-033c-593f-90d8-efb505fc4bb8,object identifier,tg:mmbdc:77,record identifiers,MMB.A.1469,constructed titles,Rekening bureaubenodigdheden voor de Sint Henricusstichting,Dutch (language),Documenten,,,
a6219f25-033c-593f-90d8-efb505fc4bb8,e73_Copyrights,tg:mmbdc:77,,begindatum,,,,,,,,,1911,In Copyright,2026,,,,,,,,,,,,
a6219f25-033c-593f-90d8-efb505fc4bb8,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
a6219f25-033c-593f-90d8-efb505fc4bb8,e73_MaterialRecords,tg:mmbdc:77,1,,,,,,,42d794a4-c4ab-5e7a-8e5d-7cc432c639b7,tg:mmbdc:77_#1,"[{""resourceId"": ""42d794a4-c4ab-5e7a-8e5d-7cc432c639b7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a04ad660-30f5-433d-bce4-5cbf49d6b980"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
a78ed738-c87c-5d9e-a725-b616e28f4bd4,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/a78ed738-c87c-5d9e-a725-b616e28f4bd4,object identifier,tg:mmbdc:107,record identifiers,MMB.A.1559,constructed titles,Notitie: adres van Jan Bauweraerts-Van Den Muyzenberg,Dutch (language),Documenten,,,
a78ed738-c87c-5d9e-a725-b616e28f4bd4,e73_Copyrights,tg:mmbdc:107,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,
a78ed738-c87c-5d9e-a725-b616e28f4bd4,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
a78ed738-c87c-5d9e-a725-b616e28f4bd4,e73_MaterialRecords,tg:mmbdc:107,1,,,,,,,39dc7318-2b09-5a7a-9b96-6be399d98963,tg:mmbdc:107_#1,"[{""resourceId"": ""39dc7318-2b09-5a7a-9b96-6be399d98963"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c6d7c997-28d8-482b-9199-aea856045930"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
aa04eb23-83e2-5fc7-97a7-3b86569e27fc,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/aa04eb23-83e2-5fc7-97a7-3b86569e27fc,object identifier,tg:mmbdc:114,record identifiers,MMB.A.1619,constructed titles,Zegel,Dutch (language),Documenten,,,
aa04eb23-83e2-5fc7-97a7-3b86569e27fc,e73_Copyrights,tg:mmbdc:114,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,
aa04eb23-83e2-5fc7-97a7-3b86569e27fc,e73_MaterialRecords,tg:mmbdc:114,1,,,,,,,a9e0d98c-8bbd-59ec-b541-dabf1533913a,tg:mmbdc:114_#1,"[{""resourceId"": ""a9e0d98c-8bbd-59ec-b541-dabf1533913a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d9695727-563f-4020-a03a-6be6b2a0638e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
aa36e7ba-6ea9-5897-a2e4-e4f2b0c9062a,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/aa36e7ba-6ea9-5897-a2e4-e4f2b0c9062a,object identifier,tg:mmbdc:138,record identifiers,MMB.A.2343,constructed titles,Uitnodiging: twintigste jubileum van de stichting van de kunstkring De Scalden,Dutch (language),Documenten,,,
aa36e7ba-6ea9-5897-a2e4-e4f2b0c9062a,e73_Copyrights,tg:mmbdc:138,,begindatum,,,,,,,,,1909,In Copyright,2024,,,,,,,,,,,,
aa36e7ba-6ea9-5897-a2e4-e4f2b0c9062a,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
aa36e7ba-6ea9-5897-a2e4-e4f2b0c9062a,e73_MaterialRecords,tg:mmbdc:138,1,,,,,,,3299b50f-4034-5809-8a1f-7997997b6e2f,tg:mmbdc:138_#1,"[{""resourceId"": ""3299b50f-4034-5809-8a1f-7997997b6e2f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b830768a-92d3-447f-bba4-860264c43dea"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
aaee58ac-19f5-5d12-bfdf-b182540772c9,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/aaee58ac-19f5-5d12-bfdf-b182540772c9,object identifier,tg:mmbdc:140,record identifiers,MMB.A.2420,constructed titles,Lijst: werken uit de collectie Verhaegen (borduurwerk),Dutch (language),Documenten,descriptive note,Nederlands,collectie aangekocht in Gent 1892
aaee58ac-19f5-5d12-bfdf-b182540772c9,e73_Copyrights,tg:mmbdc:140,,begindatum,,,,,,,,,1892,No Copyright - Public Domain Mark 1.0,2007,,,,,,,,,,,,
aaee58ac-19f5-5d12-bfdf-b182540772c9,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
aaee58ac-19f5-5d12-bfdf-b182540772c9,e73_MaterialRecords,tg:mmbdc:140,1,,,,,,,1c48a847-afc7-5397-952e-1e29afa72022,tg:mmbdc:140_#1,"[{""resourceId"": ""1c48a847-afc7-5397-952e-1e29afa72022"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c787ca83-18eb-4ae0-9373-c9b29042a929"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
aba9fb3f-ece8-58e8-92b1-9a259d7ae7ae,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/aba9fb3f-ece8-58e8-92b1-9a259d7ae7ae,object identifier,tg:mmbdc:48,record identifiers,MMB.A.1288,constructed titles,Uitnodiging opening Museum Mayer van den Bergh,Dutch (language),Documenten,,,
aba9fb3f-ece8-58e8-92b1-9a259d7ae7ae,e73_Copyrights,tg:mmbdc:48,,begindatum,,,,,,,,,1904,No Known Copyright,2019,,,,,,,,,,,,
aba9fb3f-ece8-58e8-92b1-9a259d7ae7ae,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
aba9fb3f-ece8-58e8-92b1-9a259d7ae7ae,e73_MaterialRecords,tg:mmbdc:48,1,,,,,,,db466b6c-499e-5871-ae2f-7dab2a4de216,tg:mmbdc:48_#1,"[{""resourceId"": ""db466b6c-499e-5871-ae2f-7dab2a4de216"", ""ontologyProperty"": """", ""resourceXresourceId"": ""21a35fc8-58fe-42c6-8bb1-e3f1911a34d4"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
afd359bf-3a32-5753-94f3-603656881eab,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/afd359bf-3a32-5753-94f3-603656881eab,object identifier,tg:mmbdc:62,record identifiers,MMB.A.1406,constructed titles,Organieke statuten van de Sint Henricusstichting (voorontwerp),Dutch (language),Documenten,,,
afd359bf-3a32-5753-94f3-603656881eab,e73_Copyrights,tg:mmbdc:62,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,
afd359bf-3a32-5753-94f3-603656881eab,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
afd359bf-3a32-5753-94f3-603656881eab,e73_MaterialRecords,tg:mmbdc:62,1,,,,,,,613e2555-cca9-5352-8b6c-194592251544,tg:mmbdc:62_#1,"[{""resourceId"": ""613e2555-cca9-5352-8b6c-194592251544"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fccd5fb3-bc42-403e-aa33-77cef6235e35"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
b0898496-a22a-5c44-9812-6793f7a2abc6,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/b0898496-a22a-5c44-9812-6793f7a2abc6,object identifier,tg:mmbdc:148,record identifiers,MMB.A.2487,titles proper,"Henri Met de Bles, Paysage. Le Christ et les disciples d'Emaüs",French (language),Documenten,descriptive note,Nederlands,Ontwerptekst voor de catalogus schilderijen 1907
b0898496-a22a-5c44-9812-6793f7a2abc6,e73_Copyrights,tg:mmbdc:148,,begindatum,,,,,,,,,1904,No Known Copyright,2019,,,,,,,,,,,,
b0898496-a22a-5c44-9812-6793f7a2abc6,e73_ExternalRelations,tg:mmbdc:148,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0031,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,,,,
b0898496-a22a-5c44-9812-6793f7a2abc6,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
b0898496-a22a-5c44-9812-6793f7a2abc6,e73_MaterialRecords,tg:mmbdc:148,1,,,,,,,3cae6da1-00c8-5157-958c-bed21e032939,tg:mmbdc:148_#1,"[{""resourceId"": ""3cae6da1-00c8-5157-958c-bed21e032939"", ""ontologyProperty"": """", ""resourceXresourceId"": ""eddff562-e417-45d6-bec5-f92510a40bb6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
b1294d21-96d3-50cb-9597-84bbb6b01520,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/b1294d21-96d3-50cb-9597-84bbb6b01520,object identifier,tg:mmbdc:120,record identifiers,MMB.A.1652,constructed titles,Notitie in verband met de bibliotheek,Dutch (language),Documenten,,,
b1294d21-96d3-50cb-9597-84bbb6b01520,e73_Copyrights,tg:mmbdc:120,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,
b1294d21-96d3-50cb-9597-84bbb6b01520,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
b1294d21-96d3-50cb-9597-84bbb6b01520,e73_MaterialRecords,tg:mmbdc:120,1,,,,,,,4390c3da-4d2f-5dd2-9011-cb27126b8ed7,tg:mmbdc:120_#1,"[{""resourceId"": ""4390c3da-4d2f-5dd2-9011-cb27126b8ed7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3d3bbe32-03b5-4f30-b585-a77173dc669d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
b1783556-0408-58d4-9cfe-a7be7a192dc0,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/b1783556-0408-58d4-9cfe-a7be7a192dc0,object identifier,tg:mmbdc:20,record identifiers,MMB.A.1208,constructed titles,Bidprentje Emil Mayer,Dutch (language),Documenten,,,
b1783556-0408-58d4-9cfe-a7be7a192dc0,e73_Copyrights,tg:mmbdc:20,,begindatum,,,,,,,,,1879,No Copyright - Public Domain Mark 1.0,1994,,,,,,,,,,,,
b1783556-0408-58d4-9cfe-a7be7a192dc0,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
b1783556-0408-58d4-9cfe-a7be7a192dc0,e73_MaterialRecords,tg:mmbdc:20,1,,,,,,,a8a785b2-615d-5cb3-895c-879ac3d91c7a,tg:mmbdc:20_#1,"[{""resourceId"": ""a8a785b2-615d-5cb3-895c-879ac3d91c7a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""340726af-8272-4054-921b-649ab6270244"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
b383199c-2d93-59eb-8855-fa86ec97811f,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/b383199c-2d93-59eb-8855-fa86ec97811f,object identifier,tg:mmbdc:95,record identifiers,MMB.A.1516,constructed titles,Naamlijst: Patiënten Sint Henricusstichting,Dutch (language),Documenten,,,
b383199c-2d93-59eb-8855-fa86ec97811f,e73_Copyrights,tg:mmbdc:95,,begindatum,,,,,,,,,uuuu,Copyright Undetermined,,,,,,,,,,,,,
b383199c-2d93-59eb-8855-fa86ec97811f,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
b383199c-2d93-59eb-8855-fa86ec97811f,e73_MaterialRecords,tg:mmbdc:95,1,,,,,,,a7e666b1-8ab4-58dd-bd60-e36f1857c13c,tg:mmbdc:95_#1,"[{""resourceId"": ""a7e666b1-8ab4-58dd-bd60-e36f1857c13c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5ec489a9-06ad-4921-a9d7-d30db20fab1d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
b4601525-c7d5-5388-992f-a2745f0d1bda,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/b4601525-c7d5-5388-992f-a2745f0d1bda,object identifier,tg:mmbdc:27,record identifiers,MMB.A.1215,constructed titles,Bidprentje Constantin van den Bergh,Dutch (language),Documenten,,,
b4601525-c7d5-5388-992f-a2745f0d1bda,e73_Copyrights,tg:mmbdc:27,,begindatum,,,,,,,,,1894,No Known Copyright,2009,,,,,,,,,,,,
b4601525-c7d5-5388-992f-a2745f0d1bda,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
b4601525-c7d5-5388-992f-a2745f0d1bda,e73_MaterialRecords,tg:mmbdc:27,1,,,,,,,4f4bbd32-3cde-5475-b224-db3677001acc,tg:mmbdc:27_#1,"[{""resourceId"": ""4f4bbd32-3cde-5475-b224-db3677001acc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7f97f05d-fb12-4dd3-b044-6b67f6172e28"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
b600d697-4c8d-5c1f-85b6-a1f8a7d65f06,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/b600d697-4c8d-5c1f-85b6-a1f8a7d65f06,object identifier,tg:mmbdc:128,record identifiers,MMB.A.1662,constructed titles,Notitie: Oplijsting van kunstenaars,Dutch (language),Documenten,,,
b600d697-4c8d-5c1f-85b6-a1f8a7d65f06,e73_Copyrights,tg:mmbdc:128,,begindatum,,,,,,,,,1896,No Known Copyright,2011,,,,,,,,,,,,
b600d697-4c8d-5c1f-85b6-a1f8a7d65f06,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
b600d697-4c8d-5c1f-85b6-a1f8a7d65f06,e73_MaterialRecords,tg:mmbdc:128,1,,,,,,,19a928ce-384c-5950-9f66-aff236631d53,tg:mmbdc:128_#1,"[{""resourceId"": ""19a928ce-384c-5950-9f66-aff236631d53"", ""ontologyProperty"": """", ""resourceXresourceId"": ""81c99c0a-20e1-490f-9cbf-50ea6b065822"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
b69aae14-ca78-53e2-aaec-fc1c967c1c4f,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/b69aae14-ca78-53e2-aaec-fc1c967c1c4f,object identifier,tg:mmbdc:55,record identifiers,MMB.A.1322,constructed titles,Belastingsbrief: Vereniging zonder wistmakend doel Institut Saint Frederic/Sint Fredericusstichting,Dutch (language),Documenten,,,
b69aae14-ca78-53e2-aaec-fc1c967c1c4f,e73_Copyrights,tg:mmbdc:55,,begindatum,,,,,,,,,1928,In Copyright,2043,,,,,,,,,,,,
b69aae14-ca78-53e2-aaec-fc1c967c1c4f,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
b69aae14-ca78-53e2-aaec-fc1c967c1c4f,e73_MaterialRecords,tg:mmbdc:55,1,,,,,,,52713c0b-06fb-5d6d-9ce3-1942d28562eb,tg:mmbdc:55_#1,"[{""resourceId"": ""52713c0b-06fb-5d6d-9ce3-1942d28562eb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""11fbef96-aee9-4ec6-b8f6-a23e42ead6a7"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
b69cc2df-8442-51a0-a796-7206b92e2201,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/b69cc2df-8442-51a0-a796-7206b92e2201,object identifier,tg:mmbdc:3,record identifiers,MMB.A.1191,constructed titles,Notitie: Verheffing in de adelstand Fritz en Oscar Mayer van den Bergh,Dutch (language),Documenten,,,
b69cc2df-8442-51a0-a796-7206b92e2201,e73_Copyrights,tg:mmbdc:3,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,
b69cc2df-8442-51a0-a796-7206b92e2201,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
b69cc2df-8442-51a0-a796-7206b92e2201,e73_MaterialRecords,tg:mmbdc:3,1,,,,,,,6bd190f4-1853-589f-9ca1-4cd9a512b277,tg:mmbdc:3_#1,"[{""resourceId"": ""6bd190f4-1853-589f-9ca1-4cd9a512b277"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f09f18fa-cd81-4ffd-ba8b-77f7fd3f01ac"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
b71f369a-0031-507e-89cc-7a9f493639e0,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/b71f369a-0031-507e-89cc-7a9f493639e0,object identifier,tg:mmbdc:23,record identifiers,MMB.A.1211,constructed titles,Bidprentje Isabelle Laure Adelaide Vilain XIIII,Dutch (language),Documenten,,,
b71f369a-0031-507e-89cc-7a9f493639e0,e73_Copyrights,tg:mmbdc:23,,begindatum,,,,,,,,,1881,No Copyright - Public Domain Mark 1.0,1996,,,,,,,,,,,,
b71f369a-0031-507e-89cc-7a9f493639e0,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
b71f369a-0031-507e-89cc-7a9f493639e0,e73_MaterialRecords,tg:mmbdc:23,1,,,,,,,87faaec5-b87c-5dae-8262-c875a4343c99,tg:mmbdc:23_#1,"[{""resourceId"": ""87faaec5-b87c-5dae-8262-c875a4343c99"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a2193963-8f63-469e-89cc-65fe8c86b64a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
b724b37e-31ee-51f1-902c-5b212fe0b455,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/b724b37e-31ee-51f1-902c-5b212fe0b455,object identifier,tg:mmbdc:45,record identifiers,MMB.A.1285,titles proper,Extrait de la Revue belge de numismatique,French (language),Documenten,,,
b724b37e-31ee-51f1-902c-5b212fe0b455,e73_Copyrights,tg:mmbdc:45,,begindatum,,,,,,,,,1905,No Known Copyright,2020,,,,,,,,,,,,
b724b37e-31ee-51f1-902c-5b212fe0b455,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
b724b37e-31ee-51f1-902c-5b212fe0b455,e73_MaterialRecords,tg:mmbdc:45,1,,,,,,,1aacb29f-bc49-56ee-afd3-9ae413d1ef68,tg:mmbdc:45_#1,"[{""resourceId"": ""1aacb29f-bc49-56ee-afd3-9ae413d1ef68"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ec00e20f-92cd-47b8-804b-071326603421"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
b7678c52-c767-538d-b339-cf2304752fdf,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/b7678c52-c767-538d-b339-cf2304752fdf,object identifier,tg:mmbdc:145,record identifiers,MMB.A.2484,titles proper,"Brueghel dit de Velours, Vue de Burght",French (language),Documenten,descriptive note,Nederlands,Ontwerptekst voor de catalogus schilderijen 1904
b7678c52-c767-538d-b339-cf2304752fdf,e73_Copyrights,tg:mmbdc:145,,begindatum,,,,,,,,,1904,No Known Copyright,2019,,,,,,,,,,,,
