ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type
4016d999-434a-5d78-9ee2-a9bd251ae9f7,e73_ExternalRelations,tg:mmbbr:148,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1944.1.3-3,gerelateerd object,uniform resource locators
4016d999-434a-5d78-9ee2-a9bd251ae9f7,e73_ExternalRelations,tg:mmbbr:148,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1944.2.1-2,gerelateerd object,uniform resource locators
4016d999-434a-5d78-9ee2-a9bd251ae9f7,e73_ExternalRelations,tg:mmbbr:148,g_o_5,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1944.2.2-2,gerelateerd object,uniform resource locators
4016d999-434a-5d78-9ee2-a9bd251ae9f7,e73_ExternalRelations,tg:mmbbr:148,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/t1UjOHFoGDAVCInerheZav60,gerelateerd object,DAMS Archief
4016d999-434a-5d78-9ee2-a9bd251ae9f7,e73_ExternalRelations,tg:mmbbr:148,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/b2akXOaBpGamgWXdUomLqTyg,gerelateerd object,DAMS Archief
e53543f1-eb6e-5ef0-9380-ef545c57b0ef,e73_ExternalRelations,tg:mmbbr:153,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1515.2,gerelateerd object,uniform resource locators
dd1c8403-ebec-5d5f-a4c4-dc87b7450d3e,e73_ExternalRelations,tg:mmbbr:158,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0953,gerelateerd object,uniform resource locators
dd1c8403-ebec-5d5f-a4c4-dc87b7450d3e,e73_ExternalRelations,tg:mmbbr:158,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/GKjTjUcdnNV9amsDXFG2c8Xn,gerelateerd object,DAMS Archief
dd1c8403-ebec-5d5f-a4c4-dc87b7450d3e,e73_ExternalRelations,tg:mmbbr:158,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/K1GJrlIYCYLDONZEhW2kTbCp,gerelateerd object,DAMS Archief
dd1c8403-ebec-5d5f-a4c4-dc87b7450d3e,e73_ExternalRelations,tg:mmbbr:158,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/HginWaFTjiYcTsWjiG8DC0lG,gerelateerd object,DAMS Archief
dd1c8403-ebec-5d5f-a4c4-dc87b7450d3e,e73_ExternalRelations,tg:mmbbr:158,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/dTFsQjJiWWVHHOTcEX5tFYYr,gerelateerd object,DAMS Archief
dd1c8403-ebec-5d5f-a4c4-dc87b7450d3e,e73_ExternalRelations,tg:mmbbr:158,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/r1TWEmVPZRfrO7mJPP3gACLx,gerelateerd object,DAMS Archief
dd1c8403-ebec-5d5f-a4c4-dc87b7450d3e,e73_ExternalRelations,tg:mmbbr:158,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/fNiKTfDfBEIVQIRKVn569vfP,gerelateerd object,DAMS Archief
cd50620a-cd6e-5f3e-8d9f-f295d310c14c,e73_ExternalRelations,tg:mmbbr:161,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0543.1-2,gerelateerd object,uniform resource locators
cd50620a-cd6e-5f3e-8d9f-f295d310c14c,e73_ExternalRelations,tg:mmbbr:161,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0543.2-2,gerelateerd object,uniform resource locators
2d665a71-4ab0-529a-9969-4fdded130b91,e73_ExternalRelations,tg:mmbbr:164,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0424,gerelateerd object,uniform resource locators
2d665a71-4ab0-529a-9969-4fdded130b91,e73_ExternalRelations,tg:mmbbr:164,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/otligYRFrVtqLHen5R7RNdzD,gerelateerd object,DAMS Archief
248e3a48-d25e-5b81-b2f1-79d3bea3d273,e73_ExternalRelations,tg:mmbbr:166,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0025,gerelateerd object,uniform resource locators
248e3a48-d25e-5b81-b2f1-79d3bea3d273,e73_ExternalRelations,tg:mmbbr:166,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/RhPvHWlZGBEcFhOnf4gn9Tp4,gerelateerd object,DAMS Archief
51aafbeb-7614-5702-ad59-c2397b1e7a7d,e73_ExternalRelations,tg:mmbbr:167,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0466,gerelateerd object,uniform resource locators
51aafbeb-7614-5702-ad59-c2397b1e7a7d,e73_ExternalRelations,tg:mmbbr:167,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/S1QeSqFugaqMbDGNNAMjw5Lq,gerelateerd object,DAMS Archief
d942e472-d691-5bf0-8946-6e505f2bdeed,e73_ExternalRelations,tg:mmbbr:168,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0162,gerelateerd object,uniform resource locators
d942e472-d691-5bf0-8946-6e505f2bdeed,e73_ExternalRelations,tg:mmbbr:168,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/G2X6ZelLMRXUPHIX6dvNWSR6,gerelateerd object,DAMS Archief
3d774f5c-d16f-5f4f-b900-cd2e7b99f714,e73_ExternalRelations,tg:mmbbr:172,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0466,gerelateerd object,uniform resource locators
3d774f5c-d16f-5f4f-b900-cd2e7b99f714,e73_ExternalRelations,tg:mmbbr:172,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/S1QeSqFugaqMbDGNNAMjw5Lq,gerelateerd object,DAMS Archief
3cb06a5f-eda9-5e35-a131-d5c0d44b163a,e73_ExternalRelations,tg:mmbbr:175,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0582,gerelateerd object,uniform resource locators
3cb06a5f-eda9-5e35-a131-d5c0d44b163a,e73_ExternalRelations,tg:mmbbr:175,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0674,gerelateerd object,uniform resource locators
3cb06a5f-eda9-5e35-a131-d5c0d44b163a,e73_ExternalRelations,tg:mmbbr:175,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/i1fXFhImgTZPZgeNM8QPw7E8,gerelateerd object,DAMS Archief
3cb06a5f-eda9-5e35-a131-d5c0d44b163a,e73_ExternalRelations,tg:mmbbr:175,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/Y1JKSwLvOdnFgITcNQmo4qww,gerelateerd object,DAMS Archief
9a4df2e1-ca02-5e38-af6b-6f29ffb636a1,e73_ExternalRelations,tg:mmbbr:188,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0650,gerelateerd object,uniform resource locators
9a4df2e1-ca02-5e38-af6b-6f29ffb636a1,e73_ExternalRelations,tg:mmbbr:188,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/hGdVljAL9VsjXqPZ9B4Wveu2,gerelateerd object,DAMS Archief
6073fe67-4dff-504f-8ea9-c68f6a3bc222,e73_ExternalRelations,tg:mmbbr:197,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0025,gerelateerd object,uniform resource locators
6073fe67-4dff-504f-8ea9-c68f6a3bc222,e73_ExternalRelations,tg:mmbbr:197,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/RhPvHWlZGBEcFhOnf4gn9Tp4,gerelateerd object,DAMS Archief
b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,e73_ExternalRelations,tg:mmbbr:204,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0953,gerelateerd object,uniform resource locators
b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,e73_ExternalRelations,tg:mmbbr:204,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/GKjTjUcdnNV9amsDXFG2c8Xn,gerelateerd object,DAMS Archief
b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,e73_ExternalRelations,tg:mmbbr:204,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/K1GJrlIYCYLDONZEhW2kTbCp,gerelateerd object,DAMS Archief
b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,e73_ExternalRelations,tg:mmbbr:204,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/HginWaFTjiYcTsWjiG8DC0lG,gerelateerd object,DAMS Archief
b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,e73_ExternalRelations,tg:mmbbr:204,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/dTFsQjJiWWVHHOTcEX5tFYYr,gerelateerd object,DAMS Archief
b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,e73_ExternalRelations,tg:mmbbr:204,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/r1TWEmVPZRfrO7mJPP3gACLx,gerelateerd object,DAMS Archief
b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,e73_ExternalRelations,tg:mmbbr:204,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/fNiKTfDfBEIVQIRKVn569vfP,gerelateerd object,DAMS Archief
2a3cbb00-72ae-53e1-963e-d3b4d5cfd0a8,e73_ExternalRelations,tg:mmbbr:213,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0025,gerelateerd object,uniform resource locators
2a3cbb00-72ae-53e1-963e-d3b4d5cfd0a8,e73_ExternalRelations,tg:mmbbr:213,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/RhPvHWlZGBEcFhOnf4gn9Tp4,gerelateerd object,DAMS Archief
6df6f43e-76f0-54ca-bc1a-796f2d66b9d0,e73_ExternalRelations,tg:mmbbr:214,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0025,gerelateerd object,uniform resource locators
6df6f43e-76f0-54ca-bc1a-796f2d66b9d0,e73_ExternalRelations,tg:mmbbr:214,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/RhPvHWlZGBEcFhOnf4gn9Tp4,gerelateerd object,DAMS Archief
4c8a16e9-e536-5994-9bbf-35c056a7b977,e73_ExternalRelations,tg:mmbbr:243,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0507,gerelateerd object,uniform resource locators
4c8a16e9-e536-5994-9bbf-35c056a7b977,e73_ExternalRelations,tg:mmbbr:243,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/CZgQsPZOeTXqKqcQBWtaa5HM,gerelateerd object,DAMS Archief
cf342262-2bc8-584c-99e7-74a2b3b1eba2,e73_ExternalRelations,tg:mmbbr:244,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0507,gerelateerd object,uniform resource locators
cf342262-2bc8-584c-99e7-74a2b3b1eba2,e73_ExternalRelations,tg:mmbbr:244,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/CZgQsPZOeTXqKqcQBWtaa5HM,gerelateerd object,DAMS Archief
db2a13f2-96e1-5500-a90d-ff54035f81e3,e73_ExternalRelations,tg:mmbbr:246,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0053,gerelateerd object,uniform resource locators
db2a13f2-96e1-5500-a90d-ff54035f81e3,e73_ExternalRelations,tg:mmbbr:246,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/Z1SZ6GPRkfjnO9REWJhNVnD1,gerelateerd object,DAMS Archief
371c593d-5eec-5dd0-a0d4-142d2a197b22,e73_ExternalRelations,tg:mmbbr:264,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1885.1,gerelateerd object,uniform resource locators
371c593d-5eec-5dd0-a0d4-142d2a197b22,e73_ExternalRelations,tg:mmbbr:264,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1885.2,gerelateerd object,uniform resource locators
371c593d-5eec-5dd0-a0d4-142d2a197b22,e73_ExternalRelations,tg:mmbbr:264,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/AsIaZKPjUYXNMZXcSDWOpxTZ,gerelateerd object,DAMS Archief
371c593d-5eec-5dd0-a0d4-142d2a197b22,e73_ExternalRelations,tg:mmbbr:264,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/B1YRVIQrSJjPGSCRLqLrF12H,gerelateerd object,DAMS Archief
28a33be5-a5e3-529e-8e9c-8a8221ed9dfc,e73_ExternalRelations,tg:mmbbr:269,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0050,gerelateerd object,uniform resource locators
28a33be5-a5e3-529e-8e9c-8a8221ed9dfc,e73_ExternalRelations,tg:mmbbr:269,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/u27aBndOZZQdUUKMYWlIeSyz,gerelateerd object,DAMS Archief
99685785-d0b0-5aa9-96d3-fbc295ef462b,e73_ExternalRelations,tg:mmbbr:270,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0192,gerelateerd object,uniform resource locators
99685785-d0b0-5aa9-96d3-fbc295ef462b,e73_ExternalRelations,tg:mmbbr:270,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/HlMJSLShYKm2VWTBWNtFPR2c,gerelateerd object,DAMS Archief
d805e098-97ab-5a7c-afdb-63380b32c955,e73_ExternalRelations,tg:mmbbr:278,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0199,gerelateerd object,uniform resource locators
d805e098-97ab-5a7c-afdb-63380b32c955,e73_ExternalRelations,tg:mmbbr:278,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/g17UiIDOhoEINTYeodQcmn3G,gerelateerd object,DAMS Archief
ee8ce4b4-83ec-50d1-b68e-9aeca61f0324,e73_ExternalRelations,tg:mmbbr:280,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0199,gerelateerd object,uniform resource locators
ee8ce4b4-83ec-50d1-b68e-9aeca61f0324,e73_ExternalRelations,tg:mmbbr:280,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/g17UiIDOhoEINTYeodQcmn3G,gerelateerd object,DAMS Archief
c2c9d2a6-d743-5da7-bdd7-e86d086f7b24,e73_ExternalRelations,tg:mmbbr:281,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0199,gerelateerd object,uniform resource locators
c2c9d2a6-d743-5da7-bdd7-e86d086f7b24,e73_ExternalRelations,tg:mmbbr:281,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/g17UiIDOhoEINTYeodQcmn3G,gerelateerd object,DAMS Archief
93ffe75d-2ce9-500e-920b-c1e2c70eab1f,e73_ExternalRelations,tg:mmbbr:285,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0462,gerelateerd object,uniform resource locators
93ffe75d-2ce9-500e-920b-c1e2c70eab1f,e73_ExternalRelations,tg:mmbbr:285,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/QHTQ7ARbUMobkN9eWCxXbqD4,gerelateerd object,DAMS Archief
e304e327-0a8b-5966-b281-d950528018de,e73_ExternalRelations,tg:mmbbr:287,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0199,gerelateerd object,uniform resource locators
e304e327-0a8b-5966-b281-d950528018de,e73_ExternalRelations,tg:mmbbr:287,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/g17UiIDOhoEINTYeodQcmn3G,gerelateerd object,DAMS Archief
d5a3ecb7-248b-5a9d-87fb-485de2e3f51c,e73_ExternalRelations,tg:mmbbr:294,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0199,gerelateerd object,uniform resource locators
d5a3ecb7-248b-5a9d-87fb-485de2e3f51c,e73_ExternalRelations,tg:mmbbr:294,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/g17UiIDOhoEINTYeodQcmn3G,gerelateerd object,DAMS Archief
e786813e-ebef-5b28-864c-a080b2a90091,e73_ExternalRelations,tg:mmbbr:296,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0199,gerelateerd object,uniform resource locators
e786813e-ebef-5b28-864c-a080b2a90091,e73_ExternalRelations,tg:mmbbr:296,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/g17UiIDOhoEINTYeodQcmn3G,gerelateerd object,DAMS Archief
63272701-eff4-5954-a52a-7b5e443354eb,e73_ExternalRelations,tg:mmbbr:300,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0199,gerelateerd object,uniform resource locators
63272701-eff4-5954-a52a-7b5e443354eb,e73_ExternalRelations,tg:mmbbr:300,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/g17UiIDOhoEINTYeodQcmn3G,gerelateerd object,DAMS Archief
92d9616c-3e34-5973-82fb-e652cc20f957,e73_ExternalRelations,tg:mmbbr:302,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0199,gerelateerd object,uniform resource locators
92d9616c-3e34-5973-82fb-e652cc20f957,e73_ExternalRelations,tg:mmbbr:302,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/g17UiIDOhoEINTYeodQcmn3G,gerelateerd object,DAMS Archief
fc8615c9-9aba-5b48-b40d-9ef284d8b042,e73_ExternalRelations,tg:mmbbr:303,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0462,gerelateerd object,uniform resource locators
fc8615c9-9aba-5b48-b40d-9ef284d8b042,e73_ExternalRelations,tg:mmbbr:303,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/QHTQ7ARbUMobkN9eWCxXbqD4,gerelateerd object,DAMS Archief
a684138d-c839-538b-8c66-74720162e9ed,e73_ExternalRelations,tg:mmbbr:316,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1046,gerelateerd object,uniform resource locators
a684138d-c839-538b-8c66-74720162e9ed,e73_ExternalRelations,tg:mmbbr:316,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/vfjNe7ZRTbgLlHPgRo9Rk9Mh,gerelateerd object,DAMS Archief
5433da46-bcef-5b36-bca4-662debce9a94,e73_ExternalRelations,tg:mmbbr:319,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0192,gerelateerd object,uniform resource locators
5433da46-bcef-5b36-bca4-662debce9a94,e73_ExternalRelations,tg:mmbbr:319,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/HlMJSLShYKm2VWTBWNtFPR2c,gerelateerd object,DAMS Archief
9b0026eb-d7f3-546e-b019-3ee415c7389a,e73_ExternalRelations,tg:mmbbr:320,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0199,gerelateerd object,uniform resource locators
9b0026eb-d7f3-546e-b019-3ee415c7389a,e73_ExternalRelations,tg:mmbbr:320,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/g17UiIDOhoEINTYeodQcmn3G,gerelateerd object,DAMS Archief
af16ce68-c244-5ff8-9ef7-e56bded8b5ff,e73_ExternalRelations,tg:mmbbr:321,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0199,gerelateerd object,uniform resource locators
af16ce68-c244-5ff8-9ef7-e56bded8b5ff,e73_ExternalRelations,tg:mmbbr:321,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/g17UiIDOhoEINTYeodQcmn3G,gerelateerd object,DAMS Archief
