ResourceID,card,order,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
6b8d9430-4728-59ad-ad5a-ededf490c7ab,AA,0,https://data.museummayervandenbergh.be/ark:/59511/6b8d9430-4728-59ad-ad5a-ededf490c7ab,object identifier,tg:mmbbr:1488,record identifiers,MMB.A.1488,descriptive note,Nederlands,Aanvraag tot betrekking als koster,Brieven
8c147a36-6c26-5c50-bf49-28b59fecdc32,AA,0,https://data.museummayervandenbergh.be/ark:/59511/8c147a36-6c26-5c50-bf49-28b59fecdc32,object identifier,tg:mmbbr:1301,record identifiers,MMB.A.1301,descriptive note,Nederlands,In verband met een contract,Brieven
19fb0985-b52d-5fab-92e6-4832973f7cf6,AA,0,https://data.museummayervandenbergh.be/ark:/59511/19fb0985-b52d-5fab-92e6-4832973f7cf6,object identifier,tg:mmbbr:1308,record identifiers,MMB.A.1308,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
a8315656-a3c8-5898-9664-34940557f73c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a8315656-a3c8-5898-9664-34940557f73c,object identifier,tg:mmbbr:1341,record identifiers,MMB.A.1341,descriptive note,Nederlands,In verband met het ontstaan en werking van de Sint Henricusstichting ,Brieven
19c6011d-fa16-573d-bc4d-d9ed95ef5d00,AA,0,https://data.museummayervandenbergh.be/ark:/59511/19c6011d-fa16-573d-bc4d-d9ed95ef5d00,object identifier,tg:mmbbr:1343,record identifiers,MMB.A.1343,descriptive note,Nederlands,In verband met een trimestriële betaling aan Sint Pauwlle (?),Brieven
27d89580-d763-5747-b4ef-ea57e1f9bae7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/27d89580-d763-5747-b4ef-ea57e1f9bae7,object identifier,tg:mmbbr:1344,record identifiers,MMB.A.1344,descriptive note,Nederlands,In verband met aankoop van terreinen van de kerkfabriek van Sint Laurentius om er een gesticht op te bouwen,Brieven
26bdb372-13f5-5045-b8bb-8a4bf170a808,AA,0,https://data.museummayervandenbergh.be/ark:/59511/26bdb372-13f5-5045-b8bb-8a4bf170a808,object identifier,tg:mmbbr:1345,record identifiers,MMB.A.1345,descriptive note,Nederlands,Vraag om zich niet te overhaasten met de bouw van een gesticht,Brieven
fe6e893c-4481-5fc3-8ca2-8c327b8fa877,AA,0,https://data.museummayervandenbergh.be/ark:/59511/fe6e893c-4481-5fc3-8ca2-8c327b8fa877,object identifier,tg:mmbbr:1346,record identifiers,MMB.A.1346,descriptive note,Nederlands,"Schating van de eigendom gelegen tegen de Markgravelei, Lockaertstraat en Lozannastraat",Brieven
e5350579-2c4c-5e61-9c0d-96f172461f13,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e5350579-2c4c-5e61-9c0d-96f172461f13,object identifier,tg:mmbbr:1347,record identifiers,MMB.A.1347,descriptive note,Nederlands,In verband met bouw gesticht en bedanking voor de catalogus,Brieven
caedc02d-98af-5df0-b115-05fa4af8b542,AA,0,https://data.museummayervandenbergh.be/ark:/59511/caedc02d-98af-5df0-b115-05fa4af8b542,object identifier,tg:mmbbr:1348,record identifiers,MMB.A.1348,descriptive note,Nederlands,Onder meer over een terrein van een kerkfabriek,Brieven
873c5dce-b0fa-55cd-827a-6d0be805ff78,AA,0,https://data.museummayervandenbergh.be/ark:/59511/873c5dce-b0fa-55cd-827a-6d0be805ff78,object identifier,tg:mmbbr:1349,record identifiers,MMB.A.1349,descriptive note,Nederlands,Over een brief van Henriëtte aan een Prelaat ,Brieven
a0d3e6a7-e4da-54cc-a21b-bca9b42368ed,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a0d3e6a7-e4da-54cc-a21b-bca9b42368ed,object identifier,tg:mmbbr:1350,record identifiers,MMB.A.1350,descriptive note,Nederlands,Onder meer over de prelaat (onvolledige brief),Brieven
1d24745c-a513-5871-9f42-da22bde4a729,AA,0,https://data.museummayervandenbergh.be/ark:/59511/1d24745c-a513-5871-9f42-da22bde4a729,object identifier,tg:mmbbr:1351,record identifiers,MMB.A.1351,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
3fdbcbd1-7c07-5ab1-898f-a801b725f332,AA,0,https://data.museummayervandenbergh.be/ark:/59511/3fdbcbd1-7c07-5ab1-898f-a801b725f332,object identifier,tg:mmbbr:1353,record identifiers,MMB.A.1353,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
d46ce080-e8fd-5a02-813b-8b50ffc5fdf7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d46ce080-e8fd-5a02-813b-8b50ffc5fdf7,object identifier,tg:mmbbr:1354,record identifiers,MMB.A.1354,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
6c505d19-a5cb-527f-b2b9-0856d6bf885c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/6c505d19-a5cb-527f-b2b9-0856d6bf885c,object identifier,tg:mmbbr:1355,record identifiers,MMB.A.1355,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
b7db6ee2-c932-54f6-8d17-1a5f0072af65,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b7db6ee2-c932-54f6-8d17-1a5f0072af65,object identifier,tg:mmbbr:1356,record identifiers,MMB.A.1356,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
aa01bfb9-9eab-5bd0-bde4-5b896f37fbbd,AA,0,https://data.museummayervandenbergh.be/ark:/59511/aa01bfb9-9eab-5bd0-bde4-5b896f37fbbd,object identifier,tg:mmbbr:1357,record identifiers,MMB.A.1357,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
24b926b6-67a0-55d0-b4ac-bfa49ed458e6,AA,0,https://data.museummayervandenbergh.be/ark:/59511/24b926b6-67a0-55d0-b4ac-bfa49ed458e6,object identifier,tg:mmbbr:1358,record identifiers,MMB.A.1358,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
bd7f9a41-fa8d-5050-ad0e-83150ebdfdd9,AA,0,https://data.museummayervandenbergh.be/ark:/59511/bd7f9a41-fa8d-5050-ad0e-83150ebdfdd9,object identifier,tg:mmbbr:1359,record identifiers,MMB.A.1359,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
12e35ac9-a976-535c-9a89-181d834ca5f8,AA,0,https://data.museummayervandenbergh.be/ark:/59511/12e35ac9-a976-535c-9a89-181d834ca5f8,object identifier,tg:mmbbr:1360,record identifiers,MMB.A.1360,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
4ff65a23-5ef8-533c-81a2-b80c4b56414b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4ff65a23-5ef8-533c-81a2-b80c4b56414b,object identifier,tg:mmbbr:1361,record identifiers,MMB.A.1361,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
d99be688-c7c0-539c-991e-469a7b34419e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d99be688-c7c0-539c-991e-469a7b34419e,object identifier,tg:mmbbr:1362,record identifiers,MMB.A.1362,descriptive note,Nederlands,In verband met de toelatingsvoorwaarden Sint Henricusstichting,Brieven
5a863b36-2117-537a-8424-e6f1d37442aa,AA,0,https://data.museummayervandenbergh.be/ark:/59511/5a863b36-2117-537a-8424-e6f1d37442aa,object identifier,tg:mmbbr:1364,record identifiers,MMB.A.1364,descriptive note,Nederlands,Oprichting regentschapsraad Sint Henricusstichting,Brieven
1f7334bb-c907-5cb8-b659-9cd2397fd3f9,AA,0,https://data.museummayervandenbergh.be/ark:/59511/1f7334bb-c907-5cb8-b659-9cd2397fd3f9,object identifier,tg:mmbbr:1365,record identifiers,MMB.A.1365,descriptive note,Nederlands,Schorsing van de Sint Henricusstichting wegens geldgebrek,Brieven
57f3b131-c76a-5fab-b1af-3a4147f021da,AA,0,https://data.museummayervandenbergh.be/ark:/59511/57f3b131-c76a-5fab-b1af-3a4147f021da,object identifier,tg:mmbbr:1366,record identifiers,MMB.A.1366,descriptive note,Nederlands,In verband met de schorsing van de Sint Henricusstichting wegens geldgebrek,Brieven
18b3b327-6d38-5131-a09d-fd5344915414,AA,0,https://data.museummayervandenbergh.be/ark:/59511/18b3b327-6d38-5131-a09d-fd5344915414,object identifier,tg:mmbbr:1367,record identifiers,MMB.A.1367,descriptive note,Nederlands,In verband met schorsing van de Sint Henricusstichting wegens geldgebrek (ontwerp met aantekeningen),Brieven
6d57a2c2-c58b-5b5c-863a-603e19dce4f6,AA,0,https://data.museummayervandenbergh.be/ark:/59511/6d57a2c2-c58b-5b5c-863a-603e19dce4f6,object identifier,tg:mmbbr:1370,record identifiers,MMB.A.1370,descriptive note,Nederlands,In verband met de Sint Henricusstichting. Er zullen in de toekomst slechts 4 kamers gehuurd worden bij Sint Camillus,Brieven
53433e1e-75ec-51d0-8fea-47d18fd8e247,AA,0,https://data.museummayervandenbergh.be/ark:/59511/53433e1e-75ec-51d0-8fea-47d18fd8e247,object identifier,tg:mmbbr:1371,record identifiers,MMB.A.1371,descriptive note,Nederlands,In verband met het huren van 4 kamers bij Sint Camillus,Brieven
74d257dd-b3e7-5fbc-8bac-f681eef78a6d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/74d257dd-b3e7-5fbc-8bac-f681eef78a6d,object identifier,tg:mmbbr:1372,record identifiers,MMB.A.1372,descriptive note,Nederlands,In verband met het huren van 4 kamers bij Sint Camillus,Brieven
d6fd9065-8ea9-5ccd-9bb7-a1a9536c6fe9,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d6fd9065-8ea9-5ccd-9bb7-a1a9536c6fe9,object identifier,tg:mmbbr:1373,record identifiers,MMB.A.1373,descriptive note,Nederlands,In verband met het huren van 4 kamers bij Sint Camillus,Brieven
e8eecd09-da95-5cd2-aa3d-c2c21c167127,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e8eecd09-da95-5cd2-aa3d-c2c21c167127,object identifier,tg:mmbbr:1374,record identifiers,MMB.A.1374,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
3cde1d79-2ebe-5ffe-bb6f-5f6529a5095b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/3cde1d79-2ebe-5ffe-bb6f-5f6529a5095b,object identifier,tg:mmbbr:1375,record identifiers,MMB.A.1375,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
bcad9f22-a7c0-599f-97eb-4f29f50c3c42,AA,0,https://data.museummayervandenbergh.be/ark:/59511/bcad9f22-a7c0-599f-97eb-4f29f50c3c42,object identifier,tg:mmbbr:1376,record identifiers,MMB.A.1376,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
8cac3320-5d86-57a4-a532-7b93c72b3033,AA,0,https://data.museummayervandenbergh.be/ark:/59511/8cac3320-5d86-57a4-a532-7b93c72b3033,object identifier,tg:mmbbr:1377,record identifiers,MMB.A.1377,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
d617b011-4f5f-512b-9006-a1520d788337,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d617b011-4f5f-512b-9006-a1520d788337,object identifier,tg:mmbbr:1378,record identifiers,MMB.A.1378,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
dc142e50-a144-56fb-8d96-581ed8f589d9,AA,0,https://data.museummayervandenbergh.be/ark:/59511/dc142e50-a144-56fb-8d96-581ed8f589d9,object identifier,tg:mmbbr:1379,record identifiers,MMB.A.1379,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
3f899a63-a092-5f32-bae5-efd7020a3622,AA,0,https://data.museummayervandenbergh.be/ark:/59511/3f899a63-a092-5f32-bae5-efd7020a3622,object identifier,tg:mmbbr:1380,record identifiers,MMB.A.1380,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
9ee49d8e-bb88-52d1-a7d8-4c99b765beec,AA,0,https://data.museummayervandenbergh.be/ark:/59511/9ee49d8e-bb88-52d1-a7d8-4c99b765beec,object identifier,tg:mmbbr:1381,record identifiers,MMB.A.1381,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
22824d20-5962-5c2b-ae50-ef14bad150ba,AA,0,https://data.museummayervandenbergh.be/ark:/59511/22824d20-5962-5c2b-ae50-ef14bad150ba,object identifier,tg:mmbbr:1382,record identifiers,MMB.A.1382,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
a2fe4c80-9a32-56f1-af53-494b85c2dcae,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a2fe4c80-9a32-56f1-af53-494b85c2dcae,object identifier,tg:mmbbr:1383,record identifiers,MMB.A.1383,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
cda513a5-3da2-51f6-871d-423511427760,AA,0,https://data.museummayervandenbergh.be/ark:/59511/cda513a5-3da2-51f6-871d-423511427760,object identifier,tg:mmbbr:1384,record identifiers,MMB.A.1384,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
c2097f8f-d92f-5262-8638-537988fb00f3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c2097f8f-d92f-5262-8638-537988fb00f3,object identifier,tg:mmbbr:1385,record identifiers,MMB.A.1385,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
2c4ce68d-8943-5b00-8d06-6fd299cd7e8e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2c4ce68d-8943-5b00-8d06-6fd299cd7e8e,object identifier,tg:mmbbr:1386,record identifiers,MMB.A.1386,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
dcefef9a-3f76-549d-bf19-f532b201245e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/dcefef9a-3f76-549d-bf19-f532b201245e,object identifier,tg:mmbbr:1387,record identifiers,MMB.A.1387,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
a464f88d-e3db-5c0b-be98-cbeec15c6c09,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a464f88d-e3db-5c0b-be98-cbeec15c6c09,object identifier,tg:mmbbr:1388,record identifiers,MMB.A.1388,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
731e7b57-0eed-5948-a541-e3bce6d9a48b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/731e7b57-0eed-5948-a541-e3bce6d9a48b,object identifier,tg:mmbbr:1389,record identifiers,MMB.A.1389,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
6ce33e75-4eff-533a-b760-57f91150c8fe,AA,0,https://data.museummayervandenbergh.be/ark:/59511/6ce33e75-4eff-533a-b760-57f91150c8fe,object identifier,tg:mmbbr:1390,record identifiers,MMB.A.1390,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
be486400-b768-57a8-ba1e-4fdd31c80093,AA,0,https://data.museummayervandenbergh.be/ark:/59511/be486400-b768-57a8-ba1e-4fdd31c80093,object identifier,tg:mmbbr:1391,record identifiers,MMB.A.1391,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
7e443f51-14f4-52bf-b824-cff2c2dadc7d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7e443f51-14f4-52bf-b824-cff2c2dadc7d,object identifier,tg:mmbbr:1392,record identifiers,MMB.A.1392,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
6b68f61c-482c-5cc0-ad13-578817961e7a,AA,0,https://data.museummayervandenbergh.be/ark:/59511/6b68f61c-482c-5cc0-ad13-578817961e7a,object identifier,tg:mmbbr:1393,record identifiers,MMB.A.1393,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
238b4fdc-f14a-542f-8ac5-c4f6b904d21f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/238b4fdc-f14a-542f-8ac5-c4f6b904d21f,object identifier,tg:mmbbr:1394,record identifiers,MMB.A.1394,descriptive note,Nederlands,Briefje om een afspraak te maken,Brieven
866a035b-bc57-52fd-be9c-c1eb636a1234,AA,0,https://data.museummayervandenbergh.be/ark:/59511/866a035b-bc57-52fd-be9c-c1eb636a1234,object identifier,tg:mmbbr:1395,record identifiers,MMB.A.1395,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
6f2bbe64-b66b-5df7-b938-9e666fdcfda4,AA,0,https://data.museummayervandenbergh.be/ark:/59511/6f2bbe64-b66b-5df7-b938-9e666fdcfda4,object identifier,tg:mmbbr:1396,record identifiers,MMB.A.1396,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
a885329c-9c3a-57fd-bc94-9902015af3b1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a885329c-9c3a-57fd-bc94-9902015af3b1,object identifier,tg:mmbbr:1397,record identifiers,MMB.A.1397,descriptive note,Nederlands,In verband met verschillende afspraken,Brieven
67ac27a0-a4b9-5755-b824-bccf4baa6cfd,AA,0,https://data.museummayervandenbergh.be/ark:/59511/67ac27a0-a4b9-5755-b824-bccf4baa6cfd,object identifier,tg:mmbbr:1398,record identifiers,MMB.A.1398,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
156d341e-1c42-54fa-912d-f1782bf6e48a,AA,0,https://data.museummayervandenbergh.be/ark:/59511/156d341e-1c42-54fa-912d-f1782bf6e48a,object identifier,tg:mmbbr:1399,record identifiers,MMB.A.1399,descriptive note,Nederlands,In verband met de Sint Henricusstischting en verschillende brieven die Henriëtte geschreven heeft,Brieven
6ebb4da3-b4c8-539f-b216-cba8967c054d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/6ebb4da3-b4c8-539f-b216-cba8967c054d,object identifier,tg:mmbbr:1400,record identifiers,MMB.A.1400,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
e15afc13-1073-5fc7-a4e1-561b0b306d3f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e15afc13-1073-5fc7-a4e1-561b0b306d3f,object identifier,tg:mmbbr:1401,record identifiers,MMB.A.1401,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
d06bfdc3-0d5b-5be1-ab70-833cad50e178,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d06bfdc3-0d5b-5be1-ab70-833cad50e178,object identifier,tg:mmbbr:1402,record identifiers,MMB.A.1402,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
bbf7e7a1-41a0-5ae5-8815-262a39237359,AA,0,https://data.museummayervandenbergh.be/ark:/59511/bbf7e7a1-41a0-5ae5-8815-262a39237359,object identifier,tg:mmbbr:1403,record identifiers,MMB.A.1403,descriptive note,Nederlands,Enveloppe,Brieven
66ea9357-d378-58e5-921f-bd04f2d33e97,AA,0,https://data.museummayervandenbergh.be/ark:/59511/66ea9357-d378-58e5-921f-bd04f2d33e97,object identifier,tg:mmbbr:1404,record identifiers,MMB.A.1404,descriptive note,Nederlands,Enveloppe,Brieven
0a7e96b0-17c4-5afa-b889-fc29ba08134a,AA,0,https://data.museummayervandenbergh.be/ark:/59511/0a7e96b0-17c4-5afa-b889-fc29ba08134a,object identifier,tg:mmbbr:1405,record identifiers,MMB.A.1405,descriptive note,Nederlands,In verband met de Sint Henricusstichting en Sint Camillus,Brieven
d5d6d04a-3c6f-5cf5-b20c-4e9089a6b95e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d5d6d04a-3c6f-5cf5-b20c-4e9089a6b95e,object identifier,tg:mmbbr:1407,record identifiers,MMB.A.1407,descriptive note,Nederlands,In verband met de Sint Henricusstichting en Sint Camillus,Brieven
2eb11e87-e808-5071-8b02-f33017879bb2,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2eb11e87-e808-5071-8b02-f33017879bb2,object identifier,tg:mmbbr:1408,record identifiers,MMB.A.1408,descriptive note,Nederlands,Onvolledige brieven,Brieven
af743e9b-4297-5f1f-a785-a6927929ed2d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/af743e9b-4297-5f1f-a785-a6927929ed2d,object identifier,tg:mmbbr:1409,record identifiers,MMB.A.1409,descriptive note,Nederlands,In verband met een patiënt die behandeling nodig heeft,Brieven
78749910-6144-52af-b6ee-e47766b6724b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/78749910-6144-52af-b6ee-e47766b6724b,object identifier,tg:mmbbr:1410,record identifiers,MMB.A.1410,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
63b7df8e-29b4-5fc4-b778-b3f8768e9236,AA,0,https://data.museummayervandenbergh.be/ark:/59511/63b7df8e-29b4-5fc4-b778-b3f8768e9236,object identifier,tg:mmbbr:1411,record identifiers,MMB.A.1411,descriptive note,Nederlands,In verband met een afspraak,Brieven
e07d6f6e-8952-5426-ae80-ec6a4021c377,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e07d6f6e-8952-5426-ae80-ec6a4021c377,object identifier,tg:mmbbr:1412,record identifiers,MMB.A.1412,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
